,aircrafttype,filed_airspeed_kts,filed_altitude,origin,destination,filed_departuretime_hr,estimatedarrivaltime_hr,airline,dep_delay_min,diff_flt,aircraft_manuf,cloud_altitude,temp,dewpoint,visibility,wind_speed,gust_speed,delay
6347,8,374,160,21,11,14,16,2,24.0,2.0499999999999967,0,12000.0,19.0,19.0,10.0,11.0,0.0,0
6348,8,479,300,5,80,19,2,2,122.0,2.0,0,25000.0,18.0,18.0,10.0,5.0,0.0,0
6349,7,378,160,21,11,14,15,2,14.966666666666667,-3.9666666666666686,0,22000.0,21.0,21.0,10.0,11.0,16.0,0
6358,14,450,370,5,121,19,1,2,19.666666666666668,-0.6666666666666856,0,25000.0,19.0,19.0,10.0,6.0,0.0,0
6370,0,468,320,5,31,19,1,2,11.033333333333333,-17.03333333333336,0,25000.0,19.0,19.0,10.0,6.0,0.0,0
6381,0,469,340,5,59,19,20,2,9.0,-8.56666666666667,0,26000.0,24.0,24.0,10.0,4.0,0.0,0
6382,0,470,340,5,59,19,20,2,7.366666666666666,-2.3666666666666667,0,25000.0,19.0,19.0,10.0,8.0,0.0,0
6393,3,432,300,5,23,19,20,8,10.916666666666664,-2.216666666666669,2,26000.0,24.0,24.0,10.0,4.0,0.0,0
6394,3,419,240,5,23,19,20,8,2.966666666666667,-11.083333333333336,2,25000.0,19.0,19.0,10.0,8.0,0.0,0
6405,1,375,210,5,2,19,20,2,6.0,15.0,1,26000.0,24.0,24.0,10.0,4.0,0.0,0
6406,1,437,210,5,2,19,20,2,11.0,-45.0,1,25000.0,19.0,19.0,10.0,8.0,0.0,0
6417,15,453,340,5,35,19,20,8,8.466666666666667,-11.466666666666667,2,26000.0,24.0,24.0,10.0,4.0,0.0,0
6418,3,458,340,5,35,19,21,8,38.48333333333333,0.7166666666666686,2,25000.0,19.0,19.0,10.0,6.0,0.0,0
6430,0,443,360,5,5,19,22,2,19.0,-6.0,0,26000.0,24.0,24.0,10.0,4.0,0.0,0
6431,14,444,370,12,11,13,16,2,3.0,3.0,0,12000.0,12.0,12.0,9.0,4.0,0.0,0
6432,0,454,320,14,17,9,12,2,-7.0,-2.9000000000000057,0,24000.0,28.0,28.0,10.0,5.0,0.0,0
6433,0,452,360,5,5,19,21,2,12.633333333333333,-5.633333333333327,0,25000.0,19.0,19.0,10.0,8.0,0.0,0
6434,14,444,370,12,11,13,16,2,13.266666666666667,-5.26666666666668,0,1000.0,8.0,8.0,10.0,3.0,0.0,0
6435,0,464,340,14,17,9,12,2,-2.0,-8.550000000000011,0,1800.0,28.0,28.0,10.0,6.0,0.0,0
6438,7,445,350,0,11,15,17,2,9.983333333333333,2.0166666666666657,0,7000.0,20.0,20.0,10.0,4.0,0.0,0
6440,0,470,320,5,16,19,0,2,6.0,-5.899999999999977,0,25000.0,19.0,19.0,10.0,8.0,0.0,0
6441,1,448,350,0,11,15,17,2,25.0,-6.0,1,2000.0,17.0,17.0,6.0,5.0,0.0,0
6446,1,384,200,5,15,19,20,2,5.0,-3.450000000000003,1,26000.0,24.0,24.0,10.0,4.0,0.0,0
6447,8,352,200,5,15,19,20,2,22.0,-5.0,0,25000.0,19.0,19.0,10.0,6.0,0.0,0
6458,11,463,330,22,52,19,3,1,-10.216666666666667,-11.75,0,25000.0,28.0,28.0,10.0,11.0,0.0,0
6468,0,451,170,22,39,19,22,0,29.7,-0.7000000000000028,0,25000.0,27.0,27.0,10.0,7.0,0.0,0
6469,0,455,370,22,39,19,22,0,34.7,1.2999999999999972,0,25000.0,27.0,27.0,10.0,7.0,0.0,0
6483,44,317,150,22,117,8,8,15,-24.0,0.0,7,25000.0,24.0,24.0,10.0,5.0,0.0,0
6496,0,411,230,22,14,19,20,0,28.43333333333333,-0.43333333333333,0,25000.0,27.0,27.0,10.0,7.0,0.0,0
6497,0,403,190,3,19,17,18,0,36.0,-16.0,0,25000.0,29.0,29.0,10.0,13.0,0.0,0
6498,4,463,210,22,14,19,21,0,69.65,-20.65,1,25000.0,27.0,27.0,10.0,7.0,0.0,0
6499,4,379,180,3,19,17,18,0,5.75,-17.75,1,3500.0,31.0,31.0,10.0,13.0,21.0,0
6507,8,423,140,1,46,13,15,2,101.5,-25.0,0,15000.0,27.0,27.0,10.0,6.0,0.0,0
6508,8,422,140,1,46,13,14,2,-2.0,-1.0,0,25000.0,27.0,27.0,10.0,9.0,0.0,0
6527,2,454,370,22,0,19,21,1,10.6,-1.5999999999999943,1,5000.0,26.0,26.0,8.0,8.0,0.0,0
6528,1,469,234,22,0,19,21,1,-3.083333333333333,8.083333333333343,1,25000.0,28.0,28.0,10.0,11.0,0.0,0
6540,2,477,180,22,18,18,21,19,32.06666666666667,16.78333333333333,1,9500.0,26.0,26.0,10.0,11.0,0.0,0
6541,2,453,370,22,18,18,21,19,72.43333333333334,11.699999999999989,1,25000.0,28.0,28.0,10.0,11.0,0.0,0
6554,0,458,360,22,1,19,21,0,1.4333333333333331,-0.6166666666666742,0,5000.0,26.0,26.0,8.0,8.0,0.0,0
6555,0,449,225,22,1,19,21,0,-5.883333333333334,-2.2833333333333314,0,25000.0,28.0,28.0,10.0,11.0,0.0,0
6578,14,466,218,22,6,19,0,1,-2.2666666666666666,12.783333333333356,0,25000.0,28.0,28.0,10.0,11.0,0.0,0
6589,20,465,390,8,51,17,0,0,-2.533333333333333,4.800000000000012,1,25000.0,23.0,23.0,10.0,7.0,0.0,0
6601,6,450,320,8,42,20,21,5,-0.016666666666666666,-3.9833333333333343,3,26000.0,23.0,23.0,10.0,6.0,0.0,0
6602,6,459,320,8,42,20,21,5,-1.25,-12.38333333333334,3,25000.0,19.0,19.0,10.0,3.0,0.0,0
6613,2,450,360,8,41,19,21,0,2.5166666666666666,-1.4166666666666572,1,26000.0,24.0,24.0,10.0,7.0,0.0,0
6614,2,451,340,8,41,19,21,0,23.83333333333333,-5.349999999999994,1,25000.0,22.0,22.0,10.0,4.0,0.0,0
6626,21,464,370,8,50,18,4,0,138.2,-10.199999999999989,1,99999.0,20.0,20.0,10.0,3.0,0.0,0
6638,20,465,390,8,85,19,2,0,3.433333333333333,-0.4333333333333371,1,25000.0,22.0,22.0,10.0,4.0,0.0,0
6650,1,403,260,8,7,18,19,0,4.583333333333333,-13.666666666666664,1,26000.0,26.0,26.0,10.0,6.0,0.0,0
6651,1,412,260,8,7,18,19,0,2.0,-14.166666666666664,1,25000.0,23.0,23.0,10.0,8.0,0.0,0
6663,9,285,80,8,74,19,19,16,-4.0,-22.0,2,26000.0,24.0,24.0,10.0,7.0,0.0,0
6664,9,284,80,8,74,19,19,16,-7.0,-25.0,2,25000.0,22.0,22.0,10.0,4.0,0.0,0
6675,4,378,230,8,2,19,20,0,23.066666666666666,8.93333333333333,1,26000.0,23.0,23.0,10.0,6.0,0.0,0
6676,2,436,230,8,2,19,20,0,17.0,-66.0,1,25000.0,22.0,22.0,10.0,4.0,0.0,0
6687,21,472,370,8,24,19,3,0,71.08333333333333,-0.08333333333331439,1,25000.0,19.0,19.0,10.0,3.0,0.0,0
6699,9,457,270,8,40,19,20,16,1.1166666666666667,0.8499999999999943,2,26000.0,24.0,24.0,10.0,7.0,0.0,0
6700,9,458,270,8,40,19,20,16,14.766666666666667,2.1500000000000057,2,25000.0,22.0,22.0,10.0,4.0,0.0,0
6709,9,457,270,8,40,19,20,16,1.1166666666666667,0.8499999999999943,2,26000.0,24.0,24.0,10.0,7.0,0.0,0
6710,9,458,270,8,40,19,20,16,14.766666666666667,2.1500000000000057,2,25000.0,22.0,22.0,10.0,4.0,0.0,0
6731,9,455,240,8,44,19,20,16,5.066666666666666,2.93333333333333,2,26000.0,24.0,24.0,10.0,7.0,0.0,0
6732,9,452,240,8,44,19,20,16,2.433333333333333,3.633333333333333,2,25000.0,22.0,22.0,10.0,4.0,0.0,0
6742,1,450,340,8,17,13,22,33,341.0833333333333,-3.5333333333333314,1,26000.0,24.0,24.0,10.0,7.0,0.0,0
6750,10,433,320,8,77,18,20,8,9.0,-4.783333333333331,2,26000.0,26.0,26.0,10.0,6.0,0.0,0
6751,10,436,340,8,77,18,20,8,12.516666666666667,-20.91666666666667,2,25000.0,23.0,23.0,10.0,8.0,0.0,0
6765,10,467,320,15,6,20,22,13,82.08333333333333,-0.0833333333333357,2,11000.0,23.0,23.0,10.0,0.0,0.0,0
6766,10,470,310,19,16,18,19,13,-7.633333333333334,-17.366666666666667,2,20000.0,28.0,28.0,10.0,14.0,0.0,0
6767,10,458,340,15,3,18,21,13,12.183333333333335,-24.18333333333333,2,16000.0,33.0,33.0,5.0,17.0,0.0,0
6768,10,456,350,10,16,14,17,13,17.0,-144.0,2,9500.0,16.0,16.0,10.0,5.0,0.0,0
6776,2,456,350,15,1,18,21,0,13.55,-9.966666666666667,1,7500.0,25.0,25.0,10.0,6.0,0.0,0
6777,2,459,350,15,1,18,22,0,25.25,12.833333333333346,1,16000.0,32.0,32.0,6.0,14.0,0.0,0
6796,4,456,340,15,94,19,21,0,6.216666666666668,-86.0,1,10000.0,26.0,26.0,10.0,6.0,0.0,0
6798,4,454,340,15,94,19,21,0,-2.6666666666666665,1.4666666666666686,1,15000.0,31.0,31.0,10.0,14.0,0.0,0
6807,4,448,300,15,31,19,21,0,-6.516666666666668,2.63333333333334,1,7500.0,26.0,26.0,10.0,6.0,0.0,0
6809,4,475,300,15,31,19,21,0,-6.433333333333334,-4.38333333333334,1,16000.0,32.0,32.0,6.0,14.0,0.0,0
6819,6,471,280,15,36,19,20,3,2.0,-0.81666666666667,3,10000.0,26.0,26.0,10.0,6.0,0.0,0
6821,6,470,280,15,36,19,20,3,5.0,4.0,3,15000.0,31.0,31.0,10.0,14.0,0.0,0
6831,39,230,170,15,112,6,7,15,50.83333333333334,-0.8333333333333357,4,9500.0,22.0,22.0,10.0,4.0,0.0,0
6844,4,456,350,15,49,21,0,0,4.0,-173.0,1,13000.0,26.0,26.0,10.0,11.0,22.0,0
6861,29,460,290,15,25,19,21,1,-4.483333333333333,-137.0,6,7500.0,26.0,26.0,10.0,6.0,0.0,0
6862,29,461,280,16,16,15,18,1,1.0,3.25,6,900.0,9.0,9.0,10.0,8.0,18.0,0
6863,7,473,330,15,25,19,21,1,-3.4,1.5666666666666629,0,16000.0,32.0,32.0,6.0,14.0,0.0,0
6864,7,472,320,16,16,15,18,1,-4.6,1.6999999999999886,0,2400.0,11.0,11.0,10.0,3.0,0.0,0
6872,4,447,390,15,122,22,0,0,17.0,6.38333333333334,1,13000.0,26.0,26.0,10.0,11.0,22.0,0
6891,0,451,370,23,21,20,21,1,2.0,3.0,0,7500.0,21.0,21.0,10.0,9.0,0.0,0
6893,41,451,370,23,21,19,22,1,50.63333333333333,-5.150000000000006,4,6000.0,20.0,20.0,10.0,6.0,0.0,0
6904,17,330,250,23,127,19,21,11,2.0,0.0,5,6500.0,22.0,22.0,10.0,5.0,0.0,0
6929,3,439,370,23,61,19,20,3,-6.583333333333332,9.583333333333329,2,6500.0,22.0,22.0,10.0,5.0,0.0,0
6930,3,436,370,23,61,19,20,3,-0.4666666666666667,3.9833333333333343,2,7500.0,21.0,21.0,10.0,8.0,0.0,0
6957,17,344,140,23,3,18,18,11,6.333333333333332,10.383333333333333,5,7000.0,23.0,23.0,10.0,9.0,0.0,0
6958,17,344,140,23,3,18,18,11,4.666666666666667,-17.0,5,9500.0,21.0,21.0,10.0,11.0,0.0,0
6988,17,331,250,23,62,18,20,11,2.0,0.0,5,6500.0,22.0,22.0,10.0,5.0,0.0,0
6989,17,334,250,23,62,18,20,11,5.816666666666666,0.4500000000000029,5,7500.0,21.0,21.0,10.0,8.0,0.0,0
7006,17,346,150,23,86,18,19,11,1.0666666666666669,2.216666666666665,5,7000.0,23.0,23.0,10.0,9.0,0.0,0
7007,17,346,150,23,86,18,19,11,0.0,0.6000000000000014,5,9500.0,21.0,21.0,10.0,11.0,0.0,0
7019,8,456,370,24,13,19,23,14,1.0,-7.0,0,20000.0,24.0,24.0,10.0,11.0,0.0,0
7029,0,460,370,24,21,19,21,1,3.466666666666667,-3.7833333333333314,0,11000.0,28.0,28.0,10.0,10.0,0.0,0
7031,0,460,370,24,21,19,21,1,2.1666666666666665,1.6500000000000057,0,20000.0,23.0,23.0,10.0,7.0,0.0,0
7040,3,437,360,24,33,19,21,3,-2.05,-1.75,2,11000.0,28.0,28.0,10.0,10.0,0.0,0
7041,3,429,340,24,33,19,21,3,0.4,-5.033333333333331,2,20000.0,24.0,24.0,10.0,11.0,0.0,0
7056,38,372,240,17,30,17,18,34,35.93333333333333,-3.883333333333333,2,14000.0,35.0,35.0,10.0,13.0,18.0,0
7072,30,471,370,24,102,18,4,27,8.266666666666667,-7.2666666666666515,1,20000.0,24.0,24.0,10.0,8.0,0.0,0
7081,3,414,320,24,31,19,20,3,6.6,0.3999999999999986,2,11000.0,28.0,28.0,10.0,10.0,0.0,0
7082,3,429,340,24,31,19,20,3,29.716666666666665,1.0499999999999972,2,20000.0,23.0,23.0,10.0,7.0,0.0,0
7097,2,462,350,24,20,19,21,0,-3.2333333333333334,-1.25,1,11000.0,28.0,28.0,10.0,10.0,0.0,0
7098,2,479,280,15,30,17,18,0,2.6666666666666665,3.56666666666667,1,8000.0,24.0,24.0,10.0,5.0,0.0,0
7099,2,472,289,24,20,19,22,0,25.43333333333333,-6.650000000000006,1,20000.0,24.0,24.0,10.0,11.0,0.0,0
7100,2,468,280,15,30,17,18,0,10.766666666666667,11.450000000000005,1,16000.0,35.0,35.0,10.0,8.0,0.0,0
7118,35,484,330,11,24,19,5,26,46.11666666666667,1.8833333333333253,0,15000.0,19.0,19.0,10.0,10.0,0.0,0
7130,1,441,360,11,3,19,21,10,3.966666666666667,24.099999999999994,1,20000.0,23.0,23.0,10.0,12.0,0.0,0
7131,2,447,360,11,3,19,21,10,10.566666666666666,17.25,1,15000.0,22.0,22.0,10.0,14.0,0.0,0
7141,4,444,370,11,36,19,20,10,0.6,12.066666666666665,1,20000.0,23.0,23.0,10.0,12.0,0.0,0
7142,1,445,370,11,36,19,23,10,153.45,9.5,1,15000.0,18.0,18.0,10.0,10.0,0.0,0
7153,8,425,340,11,26,15,18,30,58.5,-0.5999999999999943,0,7000.0,19.0,19.0,10.0,4.0,0.0,0
7154,0,454,370,11,26,15,18,30,22.73333333333333,4.383333333333326,0,20000.0,22.0,22.0,10.0,6.0,0.0,0
7165,1,441,330,11,6,19,20,10,-5.766666666666668,11.6,1,20000.0,23.0,23.0,10.0,12.0,0.0,0
7182,3,468,290,11,6,19,20,13,10.55,-24.73333333333333,2,20000.0,23.0,23.0,10.0,12.0,0.0,0
7183,3,462,280,19,9,17,18,13,43.28333333333333,-20.166666666666664,2,20000.0,28.0,28.0,10.0,14.0,0.0,0
7184,3,454,270,11,6,19,20,13,20.0,-17.35,2,15000.0,22.0,22.0,10.0,14.0,0.0,0
7185,3,460,280,19,9,17,18,13,11.383333333333333,-14.0,2,20000.0,23.0,23.0,10.0,11.0,0.0,0
7192,25,490,370,11,110,19,6,38,17.45,-15.083333333333373,0,15000.0,22.0,22.0,10.0,14.0,0.0,0
7204,4,452,370,11,12,17,18,2,1.0,-6.0,1,18000.0,21.0,21.0,10.0,3.0,0.0,0
7205,4,451,370,11,12,17,18,2,5.35,-6.350000000000001,1,20000.0,23.0,23.0,10.0,11.0,0.0,0
7216,5,413,330,11,33,17,18,3,7.633333333333334,-4.599999999999994,3,18000.0,21.0,21.0,10.0,3.0,0.0,1
7217,5,411,330,11,33,17,18,3,4.816666666666666,-78.0,3,20000.0,23.0,23.0,10.0,11.0,0.0,0
7229,0,459,320,11,111,19,0,2,15.633333333333333,0.9166666666666856,0,15000.0,22.0,22.0,10.0,14.0,0.0,0
7241,0,450,380,11,3,17,19,1,16.083333333333332,11.566666666666665,0,18000.0,21.0,21.0,10.0,3.0,0.0,0
7242,11,456,220,10,52,21,6,1,19.633333333333333,-13.049999999999955,0,4300.0,18.0,18.0,10.0,7.0,0.0,0
7243,0,451,380,11,3,17,19,1,-0.25,17.0,0,20000.0,23.0,23.0,10.0,11.0,0.0,0
7251,1,446,350,11,30,18,20,10,1.7,8.86666666666666,1,15000.0,20.0,20.0,10.0,13.0,0.0,0
7261,0,442,370,1,54,15,18,2,-1.0,1.25,0,25000.0,29.0,29.0,10.0,7.0,0.0,0
7280,7,473,270,10,9,19,21,2,21.816666666666666,1.1833333333333371,0,3500.0,16.0,16.0,9.0,7.0,0.0,0
7281,7,464,310,10,9,19,21,2,29.86666666666667,4.13333333333334,0,6000.0,17.0,17.0,10.0,5.0,0.0,0
7293,8,452,350,10,12,19,21,10,13.433333333333335,-6.783333333333331,0,2500.0,16.0,16.0,3.0,6.0,0.0,0
7294,8,449,350,10,12,19,21,10,-1.8,-7.599999999999994,0,6000.0,17.0,17.0,10.0,5.0,0.0,0
7316,16,464,300,12,3,19,22,1,-8.0,8.0,0,10000.0,19.0,19.0,10.0,9.0,0.0,0
7317,16,444,330,10,17,18,20,1,15.0,-125.0,0,6000.0,17.0,17.0,10.0,4.0,0.0,0
7329,7,463,330,10,21,19,21,1,0.5833333333333334,3.0666666666666638,0,2500.0,16.0,16.0,3.0,6.0,0.0,0
7331,7,465,330,10,21,19,21,1,35.88333333333333,2.216666666666669,0,5500.0,18.0,18.0,10.0,4.0,0.0,0
7340,8,453,340,10,113,19,22,10,5.283333333333333,-8.066666666666663,0,6000.0,17.0,17.0,10.0,5.0,0.0,0
7353,5,373,140,4,53,12,12,3,-7.0,-3.0,3,900.0,13.0,13.0,5.0,4.0,0.0,1
7355,3,345,210,10,120,19,21,3,53.41666666666666,-24.63333333333333,2,5500.0,18.0,18.0,10.0,4.0,0.0,0
7363,3,439,350,10,48,19,20,11,14.3,6.700000000000002,2,2500.0,16.0,16.0,3.0,6.0,0.0,1
7364,3,428,350,10,48,19,21,11,49.96666666666667,2.3999999999999986,2,5500.0,18.0,18.0,10.0,4.0,0.0,0
7377,8,462,330,10,55,19,21,10,9.25,2.6666666666666714,0,3500.0,16.0,16.0,9.0,7.0,0.0,0
7378,8,464,330,10,55,19,21,10,25.23333333333333,-2.566666666666663,0,6000.0,17.0,17.0,10.0,5.0,0.0,0
7390,1,447,290,10,6,19,21,10,8.683333333333334,0.1666666666666572,1,3500.0,16.0,16.0,9.0,7.0,0.0,0
7391,1,426,350,10,6,19,21,10,11.833333333333336,9.949999999999989,1,6000.0,17.0,17.0,10.0,5.0,0.0,0
7403,10,454,330,10,26,19,20,13,4.666666666666667,-23.666666666666664,2,3500.0,16.0,16.0,9.0,7.0,0.0,0
7404,10,450,350,10,26,19,20,13,9.766666666666667,4.233333333333333,2,6000.0,17.0,17.0,10.0,5.0,0.0,0
7423,17,344,140,10,64,19,20,11,18.08333333333333,6.416666666666664,5,3500.0,16.0,16.0,9.0,7.0,0.0,0
7424,17,344,140,10,64,19,19,11,12.0,-9.0,5,6000.0,17.0,17.0,10.0,5.0,0.0,0
7436,1,453,370,10,17,18,21,2,25.0,-123.0,1,6000.0,17.0,17.0,10.0,5.0,0.0,0
7462,1,460,350,14,54,19,21,6,3.333333333333333,-2.6500000000000057,1,35000.0,33.0,33.0,10.0,5.0,0.0,0
7468,0,421,250,14,14,19,20,0,-6.85,-7.966666666666669,0,4200.0,32.0,32.0,10.0,6.0,0.0,0
7469,0,385,240,3,13,17,18,0,1.0666666666666669,-5.06666666666667,0,3300.0,31.0,31.0,10.0,11.0,18.0,0
7470,0,412,250,14,14,19,20,0,-3.1,-14.716666666666667,0,35000.0,33.0,33.0,10.0,5.0,0.0,0
7471,0,391,240,3,13,17,18,0,11.133333333333333,-3.1333333333333333,0,3500.0,31.0,31.0,10.0,13.0,21.0,0
7479,16,449,350,14,0,19,22,1,6.0,-138.0,0,4200.0,32.0,32.0,10.0,6.0,0.0,0
7480,16,455,330,14,0,19,22,1,1.9166666666666667,-132.0,0,35000.0,33.0,33.0,10.0,5.0,0.0,0
7491,2,491,270,14,8,17,19,0,15.1,-11.033333333333333,1,27000.0,34.0,34.0,10.0,8.0,0.0,0
7492,2,446,300,2,13,14,16,0,33.016666666666666,4.983333333333333,1,25000.0,28.0,28.0,10.0,3.0,0.0,0
7493,1,480,310,14,8,17,18,0,2.0,-21.83333333333333,1,32000.0,36.0,36.0,10.0,8.0,0.0,0
7494,1,477,320,2,13,14,16,0,15.0,-7.816666666666663,1,6000.0,27.0,27.0,10.0,6.0,0.0,0
7508,11,460,228,14,70,13,19,23,72.28333333333333,-1.0500000000000114,0,25000.0,34.0,34.0,10.0,5.0,0.0,0
7509,11,466,340,14,70,13,19,23,62.53333333333333,0.5666666666666629,0,4500.0,35.0,35.0,10.0,9.0,15.0,0
7522,1,460,330,14,0,18,21,4,-3.783333333333333,-9.98333333333332,1,4200.0,33.0,33.0,10.0,7.0,0.0,0
7523,1,460,350,14,0,18,21,4,21.116666666666667,-4.633333333333326,1,35000.0,33.0,33.0,10.0,5.0,0.0,0
7537,7,469,350,14,15,19,21,2,-6.25,-12.900000000000004,0,4200.0,32.0,32.0,10.0,6.0,0.0,0
7539,7,436,290,26,2,22,23,2,7.833333333333332,1.1666666666666714,0,99999.0,18.0,18.0,10.0,3.0,0.0,0
7540,7,476,330,14,15,19,21,2,0.3333333333333333,-0.3333333333333286,0,35000.0,33.0,33.0,10.0,5.0,0.0,0
7545,14,467,340,14,10,19,20,1,-1.0,5.0,0,4200.0,32.0,32.0,10.0,6.0,0.0,0
7546,14,472,330,25,13,16,18,1,14.0,8.0,0,15000.0,29.0,29.0,10.0,11.0,0.0,0
7547,2,461,244,14,10,19,20,1,-0.18333333333333326,-3.5333333333333314,1,35000.0,33.0,33.0,10.0,5.0,0.0,0
7548,2,463,330,25,13,16,18,1,16.15,2.8500000000000014,1,8000.0,29.0,29.0,10.0,4.0,0.0,0
7562,4,469,330,14,27,19,21,0,1.25,-124.0,1,4200.0,32.0,32.0,10.0,6.0,0.0,0
7563,4,477,310,14,27,19,21,0,5.0,0.6666666666666714,1,35000.0,33.0,33.0,10.0,5.0,0.0,0
7574,5,415,320,7,60,20,21,5,13.0,-1.2000000000000028,3,25000.0,23.0,23.0,10.0,5.0,0.0,0
7575,5,416,280,7,60,20,20,5,1.0,-0.11666666666666715,3,4200.0,22.0,22.0,10.0,3.0,0.0,0
7586,10,469,340,7,25,22,0,8,19.916666666666668,6.066666666666663,2,4800.0,20.0,20.0,10.0,7.0,0.0,0
7598,3,423,340,7,28,19,21,8,-1.9666666666666663,-3.0333333333333314,2,25000.0,24.0,24.0,10.0,5.0,0.0,0
7599,10,423,340,7,28,19,21,8,7.633333333333334,-12.200000000000005,2,4200.0,22.0,22.0,10.0,3.0,0.0,0
7611,15,379,170,7,11,19,21,8,55.65,13.35,2,25000.0,23.0,23.0,10.0,5.0,0.0,0
7612,15,401,210,7,11,19,21,8,29.13333333333333,12.866666666666667,2,4200.0,22.0,22.0,10.0,3.0,0.0,0
7627,3,413,320,7,65,20,22,8,12.3,-6.299999999999998,2,25000.0,23.0,23.0,10.0,5.0,0.0,0
7628,3,435,340,7,65,20,22,8,0.25,-113.0,2,4200.0,22.0,22.0,10.0,3.0,0.0,0
7639,5,415,320,7,42,19,20,5,17.483333333333334,-1.36666666666666,3,25000.0,24.0,24.0,10.0,5.0,0.0,0
7640,5,418,320,7,42,19,21,5,59.0,-11.56666666666667,3,4200.0,22.0,22.0,10.0,3.0,0.0,0
7651,5,323,130,7,88,19,19,5,-2.0,-13.0,3,25000.0,24.0,24.0,10.0,5.0,0.0,0
7652,5,335,130,7,88,19,20,5,2.283333333333333,4.316666666666666,3,4000.0,22.0,22.0,10.0,4.0,0.0,0
7660,5,414,320,7,100,19,21,5,2.6166666666666667,-14.75,3,25000.0,24.0,24.0,10.0,5.0,0.0,0
7661,5,420,320,7,100,19,21,5,5.0,-9.86666666666666,3,4000.0,22.0,22.0,10.0,4.0,0.0,0
7674,10,433,270,7,18,19,20,18,10.7,9.466666666666667,2,25000.0,24.0,24.0,10.0,5.0,0.0,0
7675,10,439,270,7,18,19,21,18,60.85,1.2666666666666655,2,4200.0,22.0,22.0,10.0,3.0,0.0,0
7686,4,449,380,7,13,19,22,0,70.38333333333334,2.2666666666666657,1,25000.0,23.0,23.0,10.0,5.0,0.0,0
7687,4,442,380,7,13,19,21,0,1.8333333333333333,-9.466666666666667,1,4000.0,22.0,22.0,10.0,4.0,0.0,0
7699,6,450,320,7,101,19,22,5,77.95,-2.5833333333333286,3,99999.0,22.0,22.0,10.0,6.0,0.0,0
7700,6,452,320,7,101,19,20,5,1.7333333333333334,0.75,3,4000.0,22.0,22.0,10.0,4.0,0.0,0
7711,0,449,360,13,30,12,18,0,85.98333333333332,-4.850000000000024,0,6000.0,23.0,23.0,10.0,0.0,0.0,0
7730,1,430,296,13,2,19,20,6,1.0,-3.0,1,25000.0,19.0,19.0,10.0,3.0,0.0,0
7742,12,410,270,13,2,20,21,4,7.333333333333332,-3.3333333333333366,2,25000.0,19.0,19.0,10.0,3.0,0.0,0
7772,1,450,360,13,5,19,21,6,-0.85,-19.75,1,25000.0,24.0,24.0,10.0,4.0,0.0,0
7773,1,450,360,13,5,19,21,6,4.466666666666667,-18.86666666666666,1,12000.0,21.0,21.0,10.0,3.0,0.0,0
7783,8,450,380,13,41,19,21,14,16.95,-3.950000000000003,0,12000.0,21.0,21.0,10.0,3.0,0.0,0
7795,8,453,380,13,73,19,21,14,-1.0,2.0,0,12000.0,21.0,21.0,10.0,3.0,0.0,0
7799,4,450,380,13,10,19,21,6,7.066666666666666,-6.099999999999994,1,25000.0,24.0,24.0,10.0,4.0,0.0,0
7800,4,450,360,13,10,19,21,6,4.05,-8.450000000000003,1,12000.0,21.0,21.0,10.0,3.0,0.0,0
7812,0,459,360,13,25,19,21,14,7.083333333333332,-5.416666666666656,0,12000.0,21.0,21.0,10.0,3.0,0.0,0
7820,1,430,296,13,2,19,20,6,1.0,-3.0,1,25000.0,19.0,19.0,10.0,3.0,0.0,0
7832,12,400,270,13,2,20,22,4,85.0,1.5833333333333357,2,25000.0,22.0,22.0,10.0,4.0,0.0,0
7833,12,410,270,13,2,20,21,4,7.333333333333332,-3.3333333333333366,2,25000.0,19.0,19.0,10.0,3.0,0.0,0
7844,9,362,190,13,11,20,21,12,53.0,-37.0,2,25000.0,22.0,22.0,10.0,4.0,0.0,0
7864,1,450,360,13,5,19,21,6,-0.85,-19.75,1,25000.0,24.0,24.0,10.0,4.0,0.0,0
7865,1,450,360,13,5,19,21,6,4.466666666666667,-18.86666666666666,1,12000.0,21.0,21.0,10.0,3.0,0.0,0
7874,8,450,380,13,41,19,21,14,16.95,-3.950000000000003,0,12000.0,21.0,21.0,10.0,3.0,0.0,0
7886,8,453,380,13,73,19,21,14,-1.0,2.0,0,12000.0,21.0,21.0,10.0,3.0,0.0,0
7890,4,450,380,13,10,19,21,6,7.066666666666666,-6.099999999999994,1,25000.0,24.0,24.0,10.0,4.0,0.0,0
7891,4,450,360,13,10,19,21,6,4.05,-8.450000000000003,1,12000.0,21.0,21.0,10.0,3.0,0.0,0
7903,0,459,360,13,25,19,21,14,7.083333333333332,-5.416666666666656,0,12000.0,21.0,21.0,10.0,3.0,0.0,0
7911,15,461,340,7,1,19,20,8,-4.0,-4.0,2,25000.0,24.0,24.0,10.0,5.0,0.0,0
7912,15,453,360,7,1,19,20,8,-4.0,17.0,2,4000.0,22.0,22.0,10.0,4.0,0.0,0
7923,5,434,240,4,81,15,17,15,4.0,6.0,3,500.0,13.0,13.0,3.0,9.0,0.0,0
7924,13,407,200,21,0,19,20,15,19.0,0.5,3,25000.0,18.0,18.0,10.0,5.0,0.0,0
7935,1,460,320,21,3,19,2,4,15.266666666666667,16.850000000000026,1,25000.0,18.0,18.0,10.0,5.0,0.0,0
