,aircrafttype,filed_airspeed_kts,filed_altitude,origin,destination,filed_departuretime_week,filed_departuretime_hr,estimatedarrivaltime_hr,airline,dep_delay_min,diff_flt,aircraft_manuf,delay
5848,6.0,421,240,13,117,2,18,19,4,1.4833333333333334,-2.4833333333333343,3,0
5849,6.0,425,230,43,27,5,20,21,4,3.0,7.366666666666667,3,0
5850,6.0,423,240,13,117,5,18,19,4,20.0,1.0,3,0
5851,0.0,406,280,13,28,4,19,21,0,-1.5166666666666666,-10.483333333333334,1,0
5852,0.0,454,340,13,28,1,19,21,0,2.2666666666666666,-0.9666666666666686,1,0
5853,0.0,440,380,13,28,0,19,21,0,-7.966666666666668,-8.849999999999994,1,0
5854,0.0,450,275,13,28,3,19,21,0,28.53333333333333,-6.533333333333331,1,0
5855,0.0,435,360,13,28,2,19,21,0,15.6,-5.700000000000002,1,0
5856,0.0,455,320,13,28,5,19,22,0,23.0,-1.2166666666666686,1,0
5857,0.0,463,340,13,28,6,19,21,0,-2.1166666666666667,-6.2333333333333325,1,0
5858,0.0,447,380,13,28,4,19,21,0,-3.0166666666666666,-5.9833333333333325,1,0
5859,0.0,453,340,13,28,1,19,21,0,1.0,-118.0,1,0
5860,0.0,444,340,13,28,0,19,21,0,-6.116666666666666,1.9833333333333345,1,0
5861,0.0,467,360,13,28,2,19,23,0,109.15,-16.349999999999994,1,0
5862,0.0,449,380,13,28,5,19,21,0,18.35,-5.950000000000002,1,0
5863,2.0,442,310,13,62,0,19,20,3,-1.45,-7.549999999999998,0,0
5864,2.0,447,410,12,27,0,16,18,3,-3.0,-0.06666666666666288,0,0
5865,2.0,443,310,13,62,0,19,20,3,12.35,-14.216666666666667,0,0
5866,2.0,446,410,12,27,0,16,18,3,30.0,-35.0,0,0
5867,29.0,468,320,13,3,4,19,22,1,3.533333333333333,10.466666666666667,0,0
5868,29.0,469,320,13,3,1,19,22,1,4.383333333333334,8.583333333333343,0,0
5869,1.0,467,340,13,3,0,19,22,1,-2.1166666666666667,8.849999999999994,0,0
5870,29.0,466,340,13,3,3,19,23,1,27.7,10.716666666666667,0,0
5871,29.0,467,340,13,3,2,19,23,1,21.85,11.666666666666654,0,0
5872,29.0,457,340,13,3,5,19,23,1,21.316666666666666,6.25,0,0
5873,29.0,468,340,13,3,6,19,0,1,137.86666666666667,-3.9499999999999886,0,0
5874,29.0,460,340,13,3,4,19,22,1,2.716666666666667,5.800000000000013,0,0
5875,29.0,460,340,13,3,1,19,22,1,17.833333333333332,8.949999999999989,0,0
5876,1.0,468,320,13,3,0,19,22,1,6.8,23.15000000000001,0,0
5877,29.0,472,300,13,3,3,19,22,1,7.316666666666666,-6.666666666666656,0,0
5878,29.0,469,340,13,3,2,19,23,1,84.51666666666667,5.183333333333337,0,0
5879,29.0,477,320,13,3,5,19,22,1,28.8,2.9000000000000057,0,0
5880,1.0,444,390,13,2,1,19,21,1,0.45,8.549999999999997,0,0
5881,0.0,455,350,13,2,0,19,21,1,8.0,8.0,1,0
5882,5.0,455,350,13,2,3,19,21,1,42.56666666666667,-10.566666666666665,1,0
5883,5.0,456,370,13,2,2,19,21,1,4.516666666666667,4.916666666666657,1,0
5884,5.0,451,270,13,2,5,19,22,1,65.93333333333334,27.18333333333333,1,0
5885,5.0,453,290,13,2,6,19,22,1,76.85,9.150000000000006,1,0
5886,5.0,450,370,13,2,4,19,21,1,-0.5666666666666667,7.883333333333327,1,0
5887,5.0,450,370,13,2,1,19,21,1,5.433333333333334,6.199999999999987,1,0
5888,0.0,454,350,13,2,0,19,21,1,-5.7,3.0666666666666638,1,0
5889,5.0,455,350,13,2,3,19,21,1,23.0,16.416666666666654,1,0
5890,5.0,460,350,13,2,2,19,23,1,109.58333333333331,-3.4000000000000057,1,0
5891,5.0,459,228,13,2,5,19,21,1,-1.7,12.23333333333332,1,0
5892,8.0,468,320,13,14,4,19,22,1,7.816666666666666,-2.8166666666666638,0,0
5893,8.0,472,320,13,14,1,19,22,1,7.8,16.666666666666654,0,0
5894,8.0,472,320,13,14,0,19,22,1,6.3,7.699999999999987,0,0
5895,8.0,466,340,13,14,3,19,22,1,23.766666666666666,9.98333333333332,0,0
5896,8.0,460,340,13,14,2,19,22,1,5.216666666666667,0.4666666666666686,0,0
5897,8.0,469,280,13,14,5,19,21,1,5.233333333333333,-2.75,0,0
5898,8.0,471,340,13,14,6,19,22,1,3.966666666666667,6.783333333333331,0,0
5899,8.0,472,300,13,14,4,19,22,1,2.716666666666667,10.566666666666665,0,0
5900,8.0,468,320,13,14,1,19,22,1,7.7666666666666675,5.900000000000006,0,0
5901,8.0,468,320,13,14,0,19,22,1,7.216666666666668,7.783333333333331,0,0
5902,8.0,473,300,13,14,3,19,21,1,4.716666666666667,-5.5,0,0
5903,8.0,472,340,13,14,2,19,23,1,91.25,53.76666666666668,0,0
5904,8.0,484,280,13,14,5,19,22,1,26.88333333333333,2.466666666666669,0,0
5905,42.0,440,370,115,6,4,10,14,1,101.0,6.13333333333334,7,0
5906,14.0,456,390,61,6,1,10,11,1,-19.0,-2.316666666666663,0,0
5907,14.0,466,380,26,186,1,8,9,1,-5.4833333333333325,11.483333333333334,0,0
5908,5.0,445,390,13,6,0,19,21,1,4.333333333333333,-0.3333333333333286,1,0
5909,14.0,467,350,21,6,3,7,8,1,45.55,-2.1333333333333333,0,0
5910,42.0,437,370,27,27,2,13,16,1,61.0,8.450000000000003,7,0
5911,0.0,259,20,16,57,5,10,11,1,30.41666666666667,-30.21666666666667,1,0
5912,0.0,413,210,15,2,4,22,0,1,81.0,2.6499999999999986,1,0
5913,4.0,456,370,61,6,3,20,21,1,-45.9,3.7666666666666657,1,0
5914,1.0,248,0,16,66,2,10,12,1,44.23333333333333,-4.200000000000003,0,0
5915,46.0,448,330,26,31,5,4,6,1,-4.0,2.7333333333333343,7,0
5916,14.0,466,390,61,6,6,19,20,1,29.0,0.06666666666666288,0,0
5917,8.0,472,320,13,4,0,19,22,1,6.25,-1.7166666666666686,0,0
5918,8.0,466,340,13,4,3,19,22,1,7.5,2.3499999999999943,0,0
5919,8.0,463,340,13,4,2,19,22,1,10.883333333333333,-1.3000000000000114,0,0
5920,1.0,458,340,13,4,5,19,22,1,10.6,-2.3833333333333258,0,0
5921,1.0,464,360,13,4,6,19,22,1,3.0,1.3833333333333258,0,0
5922,1.0,469,300,13,4,4,19,22,1,1.15,-1.1500000000000057,0,0
5923,8.0,468,320,13,4,1,19,22,1,6.333333333333332,-2.5,0,0
5924,8.0,468,320,13,4,0,19,22,1,-5.033333333333333,-0.5999999999999943,0,0
5925,8.0,473,300,13,4,3,19,22,1,0.26666666666666666,2.050000000000012,0,0
5926,8.0,475,340,13,4,2,19,0,1,90.48333333333332,0.4000000000000057,0,0
5927,1.0,479,300,13,4,5,19,23,1,12.633333333333333,6.75,0,0
5928,1.0,463,360,13,4,6,19,22,1,0.3333333333333333,2.8833333333333258,0,0
5929,1.0,464,340,13,42,1,19,21,1,-3.0,-1.3833333333333258,0,0
5930,0.0,462,340,13,42,0,19,21,1,11.85,-1.8499999999999943,1,0
5931,0.0,464,340,13,42,3,19,21,1,8.183333333333334,0.4666666666666686,1,0
5932,0.0,467,260,13,42,2,19,21,1,-2.0,4.666666666666657,1,0
5933,0.0,460,280,13,42,5,19,21,1,2.6666666666666665,4.650000000000006,1,0
5934,0.0,465,360,13,42,6,19,21,1,-1.0666666666666669,2.7166666666666686,1,0
5935,0.0,464,340,13,42,4,19,21,1,1.0,0.0,1,0
5936,0.0,461,340,13,42,1,19,21,1,1.45,5.316666666666663,1,0
5937,0.0,461,340,13,42,0,19,21,1,12.0,2.0,1,0
5938,0.0,473,300,13,42,3,19,21,1,-0.8833333333333333,-2.9000000000000057,1,0
5939,0.0,470,350,13,42,2,19,21,1,18.6,-1.5999999999999943,1,0
5940,0.0,470,340,13,42,5,19,21,1,45.15,-0.01666666666667993,1,0
5941,3.0,403,300,75,3,4,12,15,4,52.93333333333333,3.1166666666666605,2,0
5942,10.0,446,360,13,30,0,19,21,4,5.966666666666668,-1.9666666666666688,3,1
5943,10.0,446,360,13,30,3,19,21,4,33.833333333333336,-2.8499999999999943,3,0
5944,10.0,444,360,13,30,2,19,21,4,24.0,4.150000000000007,3,1
5945,10.0,444,340,13,30,5,19,23,4,136.75,-4.75,3,0
5946,10.0,452,340,13,30,6,19,21,4,7.7,0.30000000000001137,3,0
5947,10.0,445,360,13,30,4,19,21,4,12.516666666666667,1.8166666666666629,3,0
5948,10.0,446,360,13,30,1,19,21,4,11.2,0.8833333333333258,3,0
5949,10.0,449,340,13,30,0,19,21,4,2.6666666666666665,-1.6666666666666572,3,0
5950,10.0,452,340,13,30,3,19,22,4,40.6,25.71666666666667,3,0
5951,10.0,458,340,13,30,2,19,22,4,72.96666666666667,2.066666666666663,3,0
5952,8.0,473,300,13,35,1,19,22,1,8.1,-0.9166666666666572,0,0
5953,8.0,472,320,13,35,0,19,22,1,1.6833333333333331,18.73333333333332,0,0
5954,8.0,469,320,13,35,3,19,22,1,-1.0333333333333334,10.283333333333333,0,0
5955,8.0,461,340,13,35,2,19,22,1,-1.1333333333333333,12.133333333333326,0,0
5956,8.0,457,340,13,35,5,19,22,1,5.933333333333334,-1.933333333333337,0,0
5957,8.0,468,340,13,35,6,19,22,1,30.466666666666665,-2.466666666666669,0,0
5958,8.0,468,320,13,35,4,19,22,1,5.4,-0.5166666666666799,0,0
5959,8.0,468,320,13,35,1,19,22,1,-0.4666666666666667,0.9166666666666572,0,0
5960,1.0,463,340,13,35,0,19,22,1,-4.65,10.616666666666674,0,0
5961,8.0,471,320,13,35,3,19,22,1,7.083333333333332,11.099999999999996,0,0
5962,8.0,478,320,13,35,2,19,0,1,97.36666666666666,8.466666666666669,0,0
5963,8.0,477,320,13,35,5,19,22,1,15.55,-12.099999999999996,0,0
5964,45.0,451,310,12,27,4,15,17,1,2.0,4.0,4,0
5965,11.0,450,266,13,13,1,19,2,1,10.35,10.449999999999989,0,0
5966,8.0,454,370,12,27,1,16,17,1,-2.333333333333333,0.7666666666666657,0,0
5967,11.0,452,330,13,13,0,19,2,1,6.15,8.850000000000025,0,0
5968,45.0,453,310,12,27,0,16,17,1,2.0,5.7333333333333325,4,0
5969,11.0,454,251,13,13,3,19,2,1,6.9833333333333325,22.350000000000023,0,0
5970,8.0,456,350,12,27,3,16,17,1,7.7,1.5333333333333314,0,0
5971,11.0,463,270,13,13,2,19,3,1,24.45,6.916666666666687,0,0
5972,8.0,456,350,12,27,2,16,17,1,-0.16666666666666666,1.9833333333333345,0,0
5973,11.0,452,350,13,13,5,19,2,1,39.88333333333333,-13.899999999999974,0,0
5974,9.0,450,320,1,54,4,15,17,14,14.0,-2.38333333333334,2,0
5975,9.0,440,320,1,54,1,15,17,14,0.0,-3.450000000000003,2,0
5976,23.0,464,320,13,30,0,19,21,14,-1.7833333333333334,-1.2166666666666686,4,0
5977,9.0,388,360,1,54,3,15,16,14,0.25,-13.733333333333334,2,0
5978,9.0,423,280,1,54,2,15,17,14,2.0,-5.299999999999997,2,0
5979,9.0,431,320,1,54,5,15,17,14,25.0,-7.63333333333334,2,0
5980,9.0,378,360,1,54,6,15,17,14,7.366666666666666,-3.9833333333333343,2,0
5981,9.0,447,320,1,54,4,15,17,14,15.733333333333333,7.2666666666666675,2,0
5982,23.0,452,320,1,54,1,15,17,14,9.0,-5.349999999999994,4,0
5983,23.0,453,360,13,30,0,19,21,14,8.0,5.0,4,0
5984,9.0,437,300,1,54,3,15,18,14,89.0,-31.0,2,0
5985,9.0,438,320,1,54,2,15,19,14,129.0,-5.11666666666666,2,0
5986,0.0,460,350,56,6,4,17,19,1,3.0,7.299999999999998,1,0
5987,0.0,465,320,26,157,4,15,16,1,6.016666666666668,2.9833333333333343,1,0
5988,14.0,469,340,16,3,1,18,1,1,36.53333333333333,4.716666666666639,0,0
5989,14.0,468,340,16,3,0,18,1,1,65.76666666666667,-10.516666666666652,0,0
5990,14.0,469,340,16,3,3,18,0,1,14.0,10.25,0,0
5991,14.0,415,260,16,3,2,18,2,1,142.0,-63.31666666666666,0,0
5992,14.0,475,320,16,3,5,18,5,1,301.1166666666667,31.88333333333333,0,0
5993,14.0,467,330,16,3,6,18,3,1,213.36666666666667,4.133333333333326,0,0
5994,14.0,484,167,16,3,4,18,1,1,59.1,4.199999999999989,0,0
5995,14.0,465,260,16,3,1,18,0,1,14.233333333333333,6.883333333333327,0,0
5996,14.0,477,149,16,3,0,18,0,1,14.966666666666667,-6.75,0,0
5997,21.0,223,230,132,143,4,8,10,10,19.0,1.0,4,0
5998,21.0,225,220,66,195,4,6,8,10,8.0,-12.316666666666665,4,0
5999,21.0,227,210,16,191,0,19,21,10,6.0,-70.0,4,0
6000,21.0,225,220,76,1,0,17,19,10,-10.0,18.0,4,0
6001,21.0,213,40,76,143,3,12,12,10,-17.0,-1.0,4,0
6002,21.0,213,40,114,194,3,12,12,10,-3.0,6.166666666666668,4,1
6003,21.0,230,190,113,188,3,10,11,10,-5.0,7.0,4,0
6004,21.0,233,160,66,82,3,9,10,10,2.0,-4.11666666666666,4,0
6005,21.0,223,230,16,169,2,10,11,10,-32.0,-2.0,4,0
6006,21.0,229,200,66,1,2,7,9,10,-13.0,21.0,4,0
6007,21.0,232,170,118,143,5,16,18,10,69.0,-2.9833333333333343,4,0
6008,5.0,460,188,21,1,4,15,17,1,12.2,-12.25,1,0
6009,17.0,469,370,16,13,1,19,2,1,48.76666666666666,14.233333333333347,1,0
6010,0.0,460,350,21,1,1,15,17,1,-2.1333333333333333,-0.6833333333333371,1,0
6011,17.0,470,370,16,13,0,19,2,1,13.25,12.75,1,0
6012,0.0,464,350,21,1,0,15,17,1,-3.2666666666666666,-4.733333333333333,1,0
6013,17.0,472,370,16,13,3,19,2,1,35.81666666666667,7.183333333333337,1,0
6014,0.0,464,330,21,1,3,15,17,1,25.2,8.916666666666671,1,0
6015,17.0,473,370,16,13,2,19,2,1,19.65,2.3500000000000227,1,0
6016,0.0,461,350,21,1,2,15,17,1,30.716666666666665,14.283333333333333,1,0
6017,17.0,473,370,16,13,5,19,3,1,84.33333333333333,25.13333333333333,1,0
6018,10.0,476,310,96,24,4,13,14,10,-4.25,-59.0,3,0
6019,10.0,455,320,16,5,1,19,21,10,29.53333333333333,-26.53333333333333,3,0
6020,10.0,479,340,16,5,0,19,21,10,14.0,4.849999999999994,3,0
6021,10.0,461,300,16,5,3,19,21,10,6.95,-2.38333333333334,3,0
6022,10.0,454,340,16,5,2,19,22,10,63.71666666666667,-98.55,3,0
6023,10.0,454,340,16,5,5,19,23,10,109.86666666666666,-120.86666666666666,3,0
6024,10.0,458,320,16,5,6,19,23,10,147.0,-89.38333333333334,3,0
6025,10.0,457,320,16,5,4,19,22,10,67.93333333333334,5.400000000000006,3,0
6026,10.0,458,320,16,5,1,19,21,10,11.366666666666667,-30.45000000000001,3,0
6027,10.0,453,340,16,5,0,19,21,10,-1.0,13.0,3,0
6028,10.0,448,360,16,5,3,19,21,10,47.2,10.349999999999994,3,0
6029,10.0,459,320,16,5,2,19,21,10,10.0,-1.0999999999999943,3,0
6030,1.0,471,320,16,20,1,19,1,1,29.53333333333333,1.4666666666666397,0,0
6031,1.0,453,340,16,20,0,19,1,1,16.383333333333333,-4.199999999999989,0,0
6032,1.0,457,320,16,20,3,19,0,1,2.0,-349.0,0,0
6033,1.0,458,340,16,20,2,19,2,1,70.73333333333333,1.9166666666666856,0,0
6034,1.0,410,240,16,20,5,19,2,1,121.63333333333334,-15.633333333333326,0,0
6035,1.0,473,320,16,20,6,19,3,1,159.0,-68.63333333333333,0,0
6036,1.0,476,260,16,20,4,19,1,1,30.0,10.899999999999975,0,0
6037,1.0,473,320,16,20,1,19,1,1,19.316666666666666,8.383333333333326,0,0
6038,1.0,474,320,16,20,0,19,1,1,-0.3333333333333333,-325.0,0,0
6039,1.0,458,320,16,20,3,19,2,1,78.76666666666667,11.233333333333347,0,0
6040,1.0,455,320,16,20,2,19,1,1,16.0,7.816666666666663,0,0
6041,1.0,462,360,16,20,5,19,0,1,-2.0,0.18333333333333712,0,0
6042,50.0,409,200,92,6,4,17,17,1,0.0,2.200000000000003,4,0
6043,46.0,418,210,26,171,4,15,16,1,13.0,4.116666666666667,7,0
6044,4.0,458,360,16,19,1,19,22,1,34.45,-0.44999999999998863,1,0
6045,4.0,463,340,16,19,0,19,22,1,13.15,6.849999999999994,1,0
6046,4.0,463,360,16,19,3,19,22,1,13.066666666666665,5.933333333333337,1,0
6047,4.0,464,360,16,19,2,19,22,1,31.516666666666666,-5.716666666666669,1,0
6048,4.0,467,340,16,19,5,19,0,1,164.4,-48.40000000000001,1,0
6049,4.0,460,230,16,19,6,19,0,1,175.58333333333337,-8.583333333333343,1,0
6050,4.0,464,340,16,19,4,19,23,1,74.41666666666667,-7.416666666666656,1,0
6051,4.0,466,340,16,19,1,19,22,1,6.0,-2.0,1,0
6052,4.0,467,340,16,19,0,19,22,1,3.033333333333333,-4.033333333333331,1,0
6053,17.0,461,0,16,110,4,14,22,41,18.33333333333333,-48.416666666666686,1,0
6054,17.0,461,0,16,110,0,19,3,41,9.683333333333334,-32.48333333333335,1,0
6055,17.0,461,0,16,110,3,19,3,41,9.15,-28.583333333333314,1,0
6056,17.0,461,0,16,110,2,19,4,41,39.66666666666666,-27.51666666666665,1,0
6057,17.0,461,0,16,110,6,14,22,41,9.433333333333334,-34.333333333333314,1,0
6058,17.0,461,0,16,110,4,14,23,41,43.3,-57.43333333333334,1,0
6059,17.0,461,0,16,110,0,19,3,41,46.45,-61.833333333333314,1,0
6060,17.0,461,0,16,110,3,19,3,41,37.73333333333333,-52.75,1,0
6061,17.0,461,0,16,110,2,19,4,41,40.06666666666667,-34.41666666666669,1,0
6062,17.0,461,0,16,110,6,14,22,41,18.116666666666667,-45.78333333333336,1,0
6063,0.0,460,320,16,7,4,16,22,5,8.983333333333333,-0.6000000000000227,1,0
6064,0.0,460,320,16,7,1,16,22,5,4.516666666666667,-4.449999999999988,1,0
6065,0.0,460,320,16,7,0,16,1,5,203.61666666666667,0.6166666666666742,1,0
6066,0.0,460,320,16,7,3,16,22,5,-2.1666666666666665,-1.21666666666664,1,0
6067,0.0,470,320,16,7,2,16,22,5,35.516666666666666,-0.5166666666666515,1,0
6068,0.0,470,320,16,7,5,16,23,5,31.95,-30.68333333333333,1,0
6069,0.0,470,295,16,7,6,16,0,5,98.85,13.083333333333313,1,0
6070,0.0,460,330,16,7,4,16,22,5,23.8,3.6833333333333367,1,0
6071,0.0,470,340,16,7,1,16,22,5,7.183333333333334,-1.8500000000000227,1,0
6072,0.0,460,340,16,7,0,16,21,5,-4.016666666666667,-7.566666666666663,1,0
6073,0.0,470,340,16,7,3,16,23,5,17.033333333333335,7.933333333333337,1,0
6074,0.0,470,320,16,7,2,16,23,5,15.983333333333333,3.1000000000000227,1,0
6075,0.0,470,360,16,7,5,16,22,5,18.1,2.0333333333333603,1,0
6076,49.0,452,370,13,1,4,15,17,1,0.55,1.9833333333333345,4,0
6077,11.0,459,159,16,130,1,19,2,1,26.65,-7.649999999999977,0,0
6078,4.0,452,370,13,1,1,15,18,1,6.333333333333332,7.5166666666666675,1,0
6079,11.0,456,350,16,130,0,19,1,1,3.283333333333333,-11.283333333333356,0,0
6080,4.0,460,330,13,1,0,15,17,1,1.25,4.75,1,0
6081,11.0,453,350,16,130,3,19,3,1,57.0,6.550000000000013,0,0
6082,4.0,455,350,13,1,3,15,17,1,-2.6,3.5999999999999943,1,0
6083,11.0,473,330,16,130,2,19,3,1,31.98333333333333,-28.416666666666693,0,0
6084,4.0,453,350,13,1,2,15,18,1,1.9833333333333327,-2.9333333333333367,1,0
6085,11.0,458,350,16,130,5,19,4,1,114.43333333333334,-6.649999999999977,0,0
6086,38.0,462,320,49,1,4,4,15,1,4.35,-9.183333333333279,0,0
6087,5.0,461,340,16,40,1,19,1,1,47.63333333333333,13.800000000000011,1,0
6088,22.0,475,380,49,1,1,4,15,1,54.75,-0.75,1,0
6089,5.0,459,340,16,40,0,19,0,1,7.85,6.96666666666664,1,0
6090,22.0,476,380,49,1,0,4,14,1,2.2,8.799999999999955,1,0
6091,5.0,466,300,16,40,3,19,0,1,11.0,1.28333333333336,1,0
6092,22.0,475,320,49,1,3,4,14,1,0.9166666666666666,2.0833333333333712,1,0
6093,5.0,478,260,16,40,2,19,1,1,67.28333333333333,13.850000000000026,1,0
6094,22.0,477,340,49,1,2,4,15,1,32.03333333333333,24.966666666666693,1,0
6095,5.0,469,320,16,40,5,19,5,1,323.35,8.600000000000023,1,0
6096,28.0,328,100,16,193,0,18,20,47,75.98333333333333,13.016666666666666,0,0
6097,22.0,473,370,22,1,4,10,15,1,15.733333333333333,7.2666666666666515,1,0
6098,38.0,463,330,16,56,1,19,4,1,45.0,-7.0,0,0
6099,11.0,450,370,22,1,1,11,15,1,4.75,3.8833333333333258,0,0
6100,38.0,459,330,16,56,0,19,3,1,4.516666666666667,-7.96666666666664,0,0
6101,38.0,477,330,16,56,3,19,3,1,21.63333333333333,-9.633333333333326,0,0
6102,11.0,457,350,22,1,3,11,16,1,14.3,16.699999999999992,0,0
6103,38.0,486,310,16,56,2,19,4,1,31.83333333333333,3.1666666666666856,0,0
6104,11.0,456,350,22,1,2,11,16,1,12.533333333333333,-1.4666666666666397,0,0
6105,38.0,489,330,16,56,5,19,4,1,85.56666666666666,13.833333333333313,0,0
6106,11.0,453,350,22,1,5,11,15,1,0.11666666666666667,-1.4333333333333371,0,0
6107,6.0,453,260,18,153,4,20,21,10,2.216666666666667,-53.0,3,0
6108,10.0,473,320,16,9,1,19,21,10,23.0,2.0,3,0
6109,10.0,478,300,16,9,0,19,20,10,8.0,8.549999999999997,3,0
6110,10.0,475,320,16,9,3,19,20,10,17.583333333333332,6.966666666666669,3,0
6111,10.0,473,340,16,9,2,19,21,10,32.81666666666667,-56.15000000000001,3,0
6112,10.0,286,80,16,9,5,19,22,10,127.05,-19.41666666666667,3,0
6113,10.0,476,320,16,9,6,19,23,10,150.46666666666667,-26.71666666666667,3,0
6114,10.0,471,340,16,9,4,19,21,10,39.63333333333333,3.3666666666666605,3,0
6115,10.0,472,340,16,9,1,19,21,10,58.0,7.0,3,0
6116,10.0,477,320,16,9,0,19,21,10,26.16666666666667,0.8333333333333286,3,0
6117,10.0,477,320,16,9,3,19,21,10,35.5,3.3833333333333395,3,0
6118,10.0,477,320,16,9,2,19,20,10,2.0,0.5166666666666657,3,0
6119,11.0,474,278,16,32,1,19,2,0,27.15,0.8500000000000227,0,0
6120,11.0,468,350,16,32,0,19,2,0,23.28333333333333,6.766666666666652,0,0
6121,11.0,474,223,16,32,3,19,6,0,255.3,4.366666666666674,0,0
6122,11.0,478,350,16,32,2,19,2,0,25.3,14.550000000000011,0,0
6123,11.0,492,310,16,32,5,19,3,0,73.58333333333333,-5.7333333333333485,0,0
6124,11.0,468,350,16,32,6,19,3,0,66.93333333333334,-0.28333333333335986,0,0
6125,11.0,461,370,16,32,4,19,4,0,171.4,8.416666666666687,0,0
6126,11.0,448,236,16,32,1,19,2,0,19.216666666666665,-3.3833333333333258,0,0
6127,11.0,449,190,16,32,0,19,2,0,74.36666666666666,-7.449999999999987,0,0
6128,11.0,464,370,16,32,3,19,2,0,13.85,-3.4166666666666856,0,0
6129,11.0,453,350,16,32,2,19,1,0,2.0,3.5166666666666515,0,0
6130,11.0,449,370,16,32,5,19,1,0,10.6,-5.050000000000012,0,0
6131,18.0,447,340,16,12,4,19,22,1,24.0,-3.0,0,0
6132,18.0,454,320,16,12,1,19,22,1,39.0,-7.0,0,0
6133,18.0,453,320,16,12,0,19,22,1,6.133333333333334,-0.4666666666666686,0,0
6134,18.0,456,320,16,12,3,19,22,1,10.0,-168.0,0,0
6135,18.0,457,320,16,12,2,19,22,1,25.0,-22.116666666666674,0,0
6136,18.0,457,320,16,12,5,19,0,1,144.0,-152.0,0,0
6137,18.0,451,340,16,12,6,19,0,1,129.0,-185.0,0,0
6138,18.0,450,340,16,12,4,19,23,1,78.0,-31.0,0,0
6139,18.0,457,320,16,12,1,19,22,1,49.36666666666667,-10.366666666666674,0,0
6140,18.0,457,320,16,12,0,19,22,1,3.0,-144.0,0,0
6141,18.0,457,320,16,12,3,19,23,1,60.0,0.0,0,0
6142,18.0,455,320,16,12,2,19,22,1,11.0,-135.0,0,0
6143,19.0,442,260,15,17,1,21,23,6,32.0,-20.183333333333326,2,0
6144,19.0,442,260,15,17,0,20,20,6,-14.0,-32.0,2,0
6145,19.0,444,260,15,17,3,21,23,6,40.66666666666666,-2.3999999999999986,2,0
6146,19.0,435,240,15,17,2,21,22,6,9.616666666666667,-15.833333333333329,2,1
6147,19.0,444,260,15,17,6,21,0,6,102.55,-23.56666666666667,2,0
6148,19.0,441,260,15,17,4,21,22,6,4.116666666666666,2.5833333333333357,2,1
6149,19.0,440,260,15,17,1,21,22,6,-3.0,-3.4166666666666643,2,1
6150,19.0,442,260,15,17,0,20,20,6,-15.0,-1.4833333333333345,2,1
6151,19.0,438,260,15,17,3,21,22,6,-10.083333333333334,13.783333333333333,2,1
6152,19.0,440,260,15,17,2,21,22,6,1.0666666666666669,-20.483333333333334,2,0
6153,0.0,450,220,15,12,4,19,22,5,-1.0666666666666669,-1.3833333333333258,1,0
6154,0.0,460,250,15,12,1,19,22,5,-2.0,-15.150000000000004,1,0
6155,0.0,450,360,15,12,0,19,22,5,2.65,-15.599999999999996,1,0
6156,0.0,460,340,15,12,3,19,22,5,41.0,-44.0,1,0
6157,0.0,460,340,15,12,2,19,23,5,89.88333333333334,-23.40000000000001,1,0
6158,0.0,460,340,15,12,5,19,23,5,91.03333333333332,-18.216666666666672,1,0
6159,0.0,450,380,15,12,6,19,0,5,97.76666666666668,-8.48333333333332,1,0
6160,0.0,450,360,15,12,4,19,22,5,6.916666666666668,-17.349999999999994,1,0
6161,0.0,460,211,15,12,1,19,22,5,39.48333333333333,-5.800000000000013,1,0
6162,0.0,450,380,15,12,0,19,22,5,-3.333333333333333,-10.599999999999994,1,0
6163,0.0,460,340,15,12,3,19,22,5,42.0,-10.800000000000011,1,0
6164,0.0,460,360,15,12,2,19,0,5,127.11666666666666,-15.400000000000004,1,0
6165,5.0,430,280,2,157,4,11,12,0,24.016666666666666,3.8666666666666663,1,0
6166,5.0,36,0,15,1,0,18,20,0,79.21666666666667,6.399999999999999,1,0
6167,5.0,377,0,56,19,2,20,22,0,29.63333333333333,4.25,1,0
6168,5.0,387,170,56,19,4,1,3,0,120.65,1.2666666666666655,1,0
6169,33.0,456,310,5,71,0,18,19,0,82.38333333333334,-6.583333333333336,7,0
6170,5.0,280,0,56,19,2,22,14,0,901.35,9.15,1,0
6171,26.0,447,380,15,19,4,19,22,0,10.233333333333333,-1.23333333333332,0,0
6172,26.0,455,370,2,57,4,15,18,0,-2.433333333333333,0.4333333333333371,0,0
6173,26.0,447,380,15,19,1,19,22,0,13.033333333333333,0.9666666666666686,0,0
6174,26.0,456,370,2,57,1,15,18,0,2.85,1.1500000000000057,0,0
6175,26.0,455,360,15,19,0,19,22,0,-2.316666666666667,-4.283333333333331,0,0
6176,26.0,451,390,2,57,0,15,18,0,5.0,-6.0,0,0
6177,26.0,457,360,15,19,3,19,22,0,12.716666666666667,-0.6833333333333371,0,0
6178,26.0,453,370,2,57,3,15,18,0,10.45,0.5500000000000114,0,0
6179,26.0,459,360,15,19,2,19,22,0,-3.3,-6.916666666666656,0,0
6180,26.0,451,390,2,57,2,15,17,0,5.166666666666667,-17.166666666666654,0,0
6181,26.0,451,380,15,19,5,19,22,0,43.61666666666667,-26.616666666666674,0,0
6182,19.0,439,260,15,9,4,21,22,6,2.1666666666666665,-7.599999999999994,2,0
