,airport,cloud_altitude,cloud_friendly,cloud_type,conditions,pressure,raw_data,temp_air,temp_dewpoint,temp_relhum,time,visibility,wind_direction,wind_friendly,wind_speed,wind_speed_gust
2828,KJFK,4200,Scattered clouds,BKN,,30.14,KJFK 051751Z 04009KT 10SM FEW031 BKN042 BKN055 21/12 A3014 RMK AO2 SLP207 T02060117 10206 20167 58011,21,12,59,1538761860,10.0,40,Light winds,9,0
2829,KJFK,4200,Scattered clouds,BKN,,30.16,KJFK 051651Z 03010KT 10SM FEW031 BKN042 20/12 A3016 RMK AO2 SLP213 T02000122 $,20,12,63,1538758260,10.0,30,Light winds,10,0
2830,KJFK,4500,Scattered clouds,BKN,,30.18,KJFK 051551Z 04009G15KT 10SM FEW035 BKN045 19/14 A3018 RMK AO2 SLP218 T01940139 $,19,14,72,1538754660,10.0,40,Light winds,9,15
2831,KJFK,3400,Scattered clouds,BKN,,30.18,KJFK 051451Z 02013KT 10SM BKN034 BKN046 18/14 A3018 RMK AO2 SLP218 T01830139 51017 $,18,14,77,1538751060,10.0,20,Windy,13,0
2832,KJFK,2000,Overcast skies,OVC,,30.23,KJFK 061251Z 14008KT 10SM OVC020 18/16 A3023 RMK AO2 SLP236 T01780156,18,16,88,1538830260,10.0,140,Light winds,8,0
2833,KJFK,2000,Overcast skies,OVC,,30.21,KJFK 061151Z 14008KT 10SM OVC020 18/16 A3021 RMK AO2 SLP230 T01780156 10178 20172 53010,18,16,88,1538826660,10.0,140,Light winds,8,0
2834,KJFK,2100,Overcast skies,OVC,,30.2,KJFK 061051Z 13006KT 10SM OVC021 18/15 A3020 RMK AO2 SLP225 T01780150,18,15,85,1538823060,10.0,130,Light winds,6,0
2835,KJFK,2700,Scattered clouds,BKN,,30.19,KJFK 060951Z 13006KT 10SM FEW020 BKN027 OVC090 17/15 A3019 RMK AO2 SLP222 T01720150,17,15,88,1538819460,10.0,130,Light winds,6,0
2836,KJFK,2700,Scattered clouds,BKN,,30.18,KJFK 060851Z 12004KT 10SM FEW019 BKN027 OVC090 17/15 A3018 RMK AO2 SLP220 T01720150 55001,17,15,88,1538815860,10.0,120,Light winds,4,0
2837,KJFK,2400,Scattered clouds,BKN,,30.18,KJFK 060751Z 11003KT 10SM SCT019 BKN024 OVC090 17/15 A3018 RMK AO2 SLP218 T01720150,17,15,88,1538812260,10.0,110,Calm winds,3,0
2838,KJFK,1900,Scattered clouds,BKN,,30.17,KJFK 060651Z 11006KT 10SM BKN019 BKN044 OVC100 17/15 A3017 RMK AO2 SLP217 T01720150,17,15,88,1538808660,10.0,110,Light winds,6,0
2839,KJFK,4400,Scattered clouds,BKN,,30.19,KJFK 060551Z 11005KT 10SM FEW029 BKN044 BKN100 17/15 A3019 RMK AO2 SLP221 T01720150 10178 20161 56005,17,15,88,1538805060,10.0,110,Light winds,5,0
2840,KJFK,2900,Scattered clouds,BKN,,30.19,KJFK 060451Z 12005KT 10SM SCT020 BKN029 17/15 A3019 RMK AO2 SLP222 T01720150 402170161,17,15,88,1538801460,10.0,120,Light winds,5,0
2841,KJFK,2900,Scattered clouds,BKN,,30.2,KJFK 060351Z 12006KT 10SM SCT023 BKN029 17/15 A3020 RMK AO2 SLP225 T01720150,17,15,88,1538797860,10.0,120,Light winds,6,0
2842,KJFK,2900,Scattered clouds,BKN,,30.2,KJFK 060251Z 13006KT 10SM SCT023 BKN029 17/15 A3020 RMK AO2 SLP226 T01720150 51010,17,15,88,1538794260,10.0,130,Light winds,6,0
2843,KJFK,2300,Scattered clouds,BKN,,30.2,KJFK 060151Z 12004KT 10SM BKN023 17/15 A3020 RMK AO2 SLP224 BKN V SCT T01670150,17,15,90,1538790660,10.0,120,Light winds,4,0
2844,KJFK,1200,Overcast skies,OVC,-DZ,30.21,KJFK 070051Z 18010KT 10SM -DZ OVC012 19/18 A3021 RMK AO2 DZB43 SLP229 P0000 T01940183,19,18,94,1538873460,10.0,180,Light winds,10,0
2845,KJFK,1400,Overcast skies,OVC,,30.21,KJFK 062351Z 19011KT 10SM OVC014 19/18 A3021 RMK AO2 SLP228 T01940178 10194 20183 53003,19,18,91,1538869860,10.0,190,Windy,11,0
2846,KJFK,1700,Overcast skies,OVC,,30.2,KJFK 062251Z 17010KT 10SM OVC017 19/17 A3020 RMK AO2 SLP227 T01940172,19,17,88,1538866260,10.0,170,Light winds,10,0
2847,KJFK,1800,Overcast skies,OVC,,30.2,KJFK 062151Z 17009KT 10SM OVC018 19/17 A3020 RMK AO2 SLP226 T01890167,19,17,88,1538862660,10.0,170,Light winds,9,0
2848,KJFK,1800,Overcast skies,OVC,,30.2,KJFK 062051Z 16010KT 10SM OVC018 19/16 A3020 RMK AO2 SLP225 T01890161 56010,19,16,85,1538859060,10.0,160,Light winds,10,0
2849,KJFK,1800,Overcast skies,OVC,,30.2,KJFK 061951Z 16009KT 10SM OVC018 19/16 A3020 RMK AO2 SLP226 T01890161,19,16,85,1538855460,10.0,160,Light winds,9,0
2850,KJFK,1700,Overcast skies,OVC,,30.21,KJFK 061851Z 14009KT 10SM OVC017 18/16 A3021 RMK AO2 SLP229 T01830161,18,16,88,1538851860,10.0,140,Light winds,9,0
2851,KJFK,1800,Overcast skies,OVC,,30.23,KJFK 061751Z 15009KT 10SM OVC018 19/16 A3023 RMK AO2 SLP235 T01890156 10189 20178 56005,19,16,83,1538848260,10.0,150,Light winds,9,0
2852,KJFK,1800,Overcast skies,OVC,,30.23,KJFK 061651Z 14009KT 10SM OVC018 19/16 A3023 RMK AO2 SLP236 T01890156,19,16,83,1538844660,10.0,140,Light winds,9,0
2853,KJFK,2100,Overcast skies,OVC,,30.23,KJFK 061551Z 13010KT 10SM OVC021 19/16 A3023 RMK AO2 SLP238 T01890161,19,16,85,1538841060,10.0,130,Light winds,10,0
2854,KJFK,2200,Overcast skies,OVC,,30.24,KJFK 061451Z 13009KT 10SM OVC022 19/16 A3024 RMK AO2 SLP240 T01890156 51009,19,16,83,1538837460,10.0,130,Light winds,9,0
2855,KJFK,2300,Overcast skies,OVC,,30.24,KJFK 061351Z 14007KT 10SM OVC023 18/16 A3024 RMK AO2 SLP239 T01830156,18,16,85,1538833860,10.0,140,Light winds,7,0
2856,KLGA,25000,Scattered clouds,SCT,,30.37,KLGA 301251Z 04006KT 10SM FEW090 FEW200 SCT250 16/07 A3037 RMK AO2 SLP284 T01610067,16,7,57,1538311860,10.0,40,Light winds,6,0
2857,KLGA,25000,Scattered clouds,SCT,,30.37,KLGA 301151Z 01006KT 10SM FEW031 FEW090 SCT250 15/07 A3037 RMK AO2 SLP282 T01500072 10172 20144 53023,15,7,62,1538308260,10.0,10,Light winds,6,0
2858,KLGA,25000,Scattered clouds,SCT,,30.33,KLGA 301051Z 01006KT 10SM FEW024 FEW090 SCT250 14/08 A3033 RMK AO2 SLP271 T01440083,14,8,69,1538304660,10.0,10,Light winds,6,0
2859,KLGA,99999,Clear skies,CLR,,30.32,KLGA 300951Z 03006KT 10SM CLR 14/08 A3032 RMK AO2 SLP266 T01440083,14,8,69,1538301060,10.0,30,Light winds,6,0
2860,KLGA,99999,Clear skies,CLR,,30.3,KLGA 300851Z 02007KT 10SM CLR 16/09 A3030 RMK AO2 SLP259 T01560089 53010,16,9,67,1538297460,10.0,20,Light winds,7,0
2861,KLGA,99999,Clear skies,CLR,,30.27,KLGA 300751Z 01006KT 10SM CLR 16/11 A3027 RMK AO2 SLP251 T01610111,16,11,74,1538293860,10.0,10,Light winds,6,0
2862,KLGA,99999,Clear skies,CLR,,30.27,KLGA 300651Z 02003KT 10SM CLR 17/11 A3027 RMK AO2 SLP248 T01670106,17,11,69,1538290260,10.0,20,Calm winds,3,0
2863,KLGA,99999,Clear skies,CLR,,30.27,KLGA 300551Z 03004KT 10SM CLR 17/11 A3027 RMK AO2 SLP249 T01720106 10200 20172 53005,17,11,67,1538286660,10.0,30,Light winds,4,0
2864,KLGA,99999,Clear skies,CLR,,30.26,KLGA 300451Z 35003KT 10SM CLR 18/09 A3026 RMK AO2 SLP245 T01780094 402390150,18,9,61,1538283060,10.0,350,Calm winds,3,0
2865,KLGA,5000,Scattered clouds,FEW,,30.25,KLGA 300351Z 34004KT 10SM FEW050 18/09 A3025 RMK AO2 SLP245 T01830094,18,9,59,1538279460,10.0,340,Light winds,4,0
2866,KLGA,6000,Scattered clouds,FEW,,30.25,KLGA 300251Z 00000KT 10SM FEW060 19/09 A3025 RMK AO2 SLP244 T01890089 51012,19,9,55,1538275860,10.0,0,Calm winds,0,0
2867,KLGA,6000,Scattered clouds,SCT,,30.25,KLGA 300151Z 33006KT 10SM SCT060 19/09 A3025 RMK AO2 SLP244 T01940089,19,9,54,1538272260,10.0,330,Light winds,6,0
2868,KLGA,25000,Scattered clouds,FEW,,30.29,KLGA 010051Z 19008KT 10SM FEW250 19/13 A3029 RMK AO2 SLP257 T01940133,19,13,70,1538355060,10.0,190,Light winds,8,0
2869,KLGA,25000,Scattered clouds,FEW,,30.28,KLGA 302351Z 19008KT 10SM FEW250 19/13 A3028 RMK AO2 SLP254 T01940133 10228 20194 58004,19,13,70,1538351460,10.0,190,Light winds,8,0
2870,KLGA,25000,Scattered clouds,BKN,,30.29,KLGA 302251Z 17007KT 10SM FEW150 BKN250 19/13 A3029 RMK AO2 SLP255 T01940128,19,13,68,1538347860,10.0,170,Light winds,7,0
2871,KLGA,25000,Scattered clouds,BKN,,30.29,KLGA 302151Z 18009KT 10SM FEW150 BKN250 20/12 A3029 RMK AO2 SLP257 T02000117,20,12,61,1538344260,10.0,180,Light winds,9,0
2872,KLGA,25000,Scattered clouds,BKN,,30.29,KLGA 302051Z 18011KT 10SM FEW150 BKN250 21/11 A3029 RMK AO2 SLP258 T02110111 56008,21,11,56,1538340660,10.0,180,Windy,11,0
2873,KLGA,25000,Scattered clouds,SCT,,30.3,KLGA 301951Z 25007KT 10SM FEW050 SCT250 22/09 A3030 RMK AO2 SLP261 T02220094,22,9,47,1538337060,10.0,250,Light winds,7,0
2874,KLGA,25000,Scattered clouds,SCT,,30.31,KLGA 301851Z 18007KT 10SM FEW050 SCT250 22/09 A3031 RMK AO2 SLP263 T02170094,22,9,48,1538333460,10.0,180,Light winds,7,0
2875,KLGA,20000,Scattered clouds,SCT,,30.32,KLGA 301751Z VRB05KT 10SM FEW050 FEW090 SCT200 SCT250 21/08 A3032 RMK AO2 SLP266 T02110083 10217 20150 58013,21,8,47,1538329860,10.0,0,Light winds,5,0
2876,KLGA,20000,Scattered clouds,SCT,,30.35,KLGA 301651Z 06005KT 10SM FEW047 FEW090 SCT200 SCT250 21/09 A3035 RMK AO2 SLP276 T02060089,21,9,50,1538326260,10.0,60,Light winds,5,0
2877,KLGA,20000,Scattered clouds,SCT,,30.36,KLGA 301551Z 05006KT 10SM FEW044 FEW090 SCT200 SCT250 19/08 A3036 RMK AO2 SLP281 T01940083,19,8,52,1538322660,10.0,50,Light winds,6,0
2878,KLGA,20000,Scattered clouds,SCT,,30.36,KLGA 301451Z 03007KT 10SM FEW042 FEW090 SCT200 SCT250 18/08 A3036 RMK AO2 SLP279 T01830083 58003,18,8,55,1538319060,10.0,30,Light winds,7,0
2879,KLGA,25000,Scattered clouds,SCT,,30.37,KLGA 301351Z 04007G17KT 10SM FEW090 FEW220 SCT250 18/08 A3037 RMK AO2 SLP283 T01780083,18,8,57,1538315460,10.0,40,Light winds,7,17
2880,KLGA,3700,Scattered clouds,BKN,,30.3,KLGA 011251Z 20008KT 10SM BKN037 21/16 A3030 RMK AO2 SLP260 T02060156,21,16,75,1538398260,10.0,200,Light winds,8,0
2881,KLGA,4000,Scattered clouds,BKN,,30.3,KLGA 011151Z 20006KT 10SM BKN040 20/16 A3030 RMK AO2 SLP258 T02000161 10200 20183 51007,20,16,80,1538394660,10.0,200,Light winds,6,0
2882,KLGA,4000,Scattered clouds,BKN,,30.29,KLGA 011051Z 19006KT 10SM BKN040 19/16 A3029 RMK AO2 SLP255 T01890156,19,16,83,1538391060,10.0,190,Light winds,6,0
2883,KLGA,4000,Scattered clouds,BKN,,30.29,KLGA 010951Z 18004KT 10SM BKN040 19/16 A3029 RMK AO2 SLP257 T01890156,19,16,83,1538387460,10.0,180,Light winds,4,0
2884,KLGA,3800,Scattered clouds,BKN,,30.27,KLGA 010851Z 18005KT 10SM BKN038 18/16 A3027 RMK AO2 SLP251 T01830156 55003,18,16,85,1538383860,10.0,180,Light winds,5,0
2885,KLGA,25000,Scattered clouds,SCT,,30.27,KLGA 010751Z 20004KT 10SM SCT250 18/15 A3027 RMK AO2 SLP250 T01830150,18,15,82,1538380260,10.0,200,Light winds,4,0
2886,KLGA,25000,Scattered clouds,BKN,,30.27,KLGA 010651Z 19004KT 10SM BKN250 19/15 A3027 RMK AO2 SLP250 T01890150,19,15,80,1538376660,10.0,190,Light winds,4,0
2887,KLGA,25000,Scattered clouds,BKN,,30.29,KLGA 010551Z 20008KT 10SM BKN250 19/14 A3029 RMK AO2 SLP255 T01940144 10200 20189 58004,19,14,75,1538373060,10.0,200,Light winds,8,0
2888,KLGA,25000,Scattered clouds,BKN,,30.29,KLGA 010451Z 20006KT 10SM BKN250 19/14 A3029 RMK AO2 SLP256 T01940144 402280144,19,14,75,1538369460,10.0,200,Light winds,6,0
2889,KLGA,25000,Scattered clouds,SCT,,30.3,KLGA 010351Z 20004KT 10SM SCT250 19/14 A3030 RMK AO2 SLP259 T01940139,19,14,72,1538365860,10.0,200,Light winds,4,0
2890,KLGA,99999,Clear skies,CLR,,30.3,KLGA 010251Z 20006KT 10SM CLR 20/14 A3030 RMK AO2 SLP259 T02000139 51005,20,14,70,1538362260,10.0,200,Light winds,6,0
2891,KLGA,25000,Scattered clouds,FEW,,30.29,KLGA 010151Z 19004KT 10SM FEW250 19/13 A3029 RMK AO2 SLP257 T01940133,19,13,70,1538358660,10.0,190,Light winds,4,0
2892,KLGA,3600,Scattered clouds,BKN,,30.23,KLGA 020051Z VRB04KT 10SM BKN036 OVC250 23/19 A3023 RMK AO2 SLP237 T02330189,23,19,78,1538441460,10.0,0,Light winds,4,0
2893,KLGA,25000,Scattered clouds,BKN,,30.22,KLGA 012351Z 17006KT 10SM FEW036 SCT045 SCT150 BKN250 22/18 A3022 RMK AO2 SLP234 T02220183 10256 20222 53002,22,18,80,1538437860,10.0,170,Light winds,6,0
2894,KLGA,15000,Scattered clouds,BKN,,30.22,KLGA 012251Z 18009KT 10SM SCT036 SCT045 BKN150 BKN250 23/18 A3022 RMK AO2 SLP232 T02330183,23,18,75,1538434260,10.0,180,Light winds,9,0
2895,KLGA,25000,Scattered clouds,BKN,,30.21,KLGA 012151Z 16007KT 10SM SCT035 SCT042 BKN250 24/18 A3021 RMK AO2 SLP231 T02440183,24,18,71,1538430660,10.0,160,Light winds,7,0
2896,KLGA,3900,Scattered clouds,BKN,,30.22,KLGA 012051Z 23005KT 10SM BKN039 BKN250 26/17 A3022 RMK AO2 SLP232 T02560172 58014,26,17,62,1538427060,10.0,230,Light winds,5,0
2897,KLGA,3500,Scattered clouds,BKN,,30.24,KLGA 011951Z 32003KT 10SM BKN035 OVC044 24/17 A3024 RMK AO2 SLP239 T02440172,24,17,66,1538423460,10.0,320,Calm winds,3,0
2898,KLGA,3200,Scattered clouds,BKN,,30.25,KLGA 011851Z 33003KT 10SM BKN032 OVC046 24/17 A3025 RMK AO2 SLP241 T02440172,24,17,66,1538419860,10.0,330,Calm winds,3,0
2899,KLGA,2800,Overcast skies,OVC,,30.26,KLGA 011751Z 22006KT 10SM OVC028 24/17 A3026 RMK AO2 SLP245 T02440167 10244 20200 58012,24,17,64,1538416260,10.0,220,Light winds,6,0
2900,KLGA,2700,Scattered clouds,BKN,,30.27,KLGA 011651Z 21010KT 10SM BKN027 BKN033 24/17 A3027 RMK AO2 SLP251 T02440167,24,17,64,1538412660,10.0,210,Light winds,10,0
2901,KLGA,2700,Scattered clouds,BKN,,30.28,KLGA 011641Z 22010KT 10SM BKN027 24/17 A3028 RMK AO2 T02440167,24,17,64,1538412060,10.0,220,Light winds,10,0
2902,KLGA,3200,Scattered clouds,SCT,,30.28,KLGA 011551Z 21012G17KT 10SM SCT032 SCT250 24/16 A3028 RMK AO2 SLP252 T02390161,24,16,64,1538409060,10.0,210,Windy,12,17
2903,KLGA,3300,Scattered clouds,BKN,,30.29,KLGA 011451Z VRB06KT 10SM BKN033 23/16 A3029 RMK AO2 SLP257 T02280161 58002,23,16,68,1538405460,10.0,0,Light winds,6,0
2904,KLGA,3100,Scattered clouds,BKN,,30.2,KLGA 021251Z 18005KT 10SM FEW014 BKN031 BKN250 22/17 A3020 RMK AO2 SLP226 T02220172,22,17,75,1538484660,10.0,180,Light winds,5,0
2905,KLGA,3500,Scattered clouds,BKN,,30.2,KLGA 021228Z 00000KT 10SM FEW006 FEW014 BKN035 BKN250 21/18 A3020 RMK AO2 T02110178,21,18,83,1538483280,10.0,0,Calm winds,0,0
2906,KLGA,1500,Scattered clouds,BKN,,30.21,KLGA 021158Z COR 07006KT 9SM SCT006 BKN015 BKN032 BKN250 20/18 A3021 RMK AO2 T02000178,20,18,88,1538481480,9.0,70,Light winds,6,0
2907,KLGA,1500,Scattered clouds,BKN,BR,30.21,KLGA 021151Z 06005KT 4SM BR SCT005 BKN015 BKN032 BKN250 20/18 A3021 RMK AO2 SLP229 T02000178 10217 20194 53000,20,18,88,1538481060,4.0,60,Light winds,5,0
2908,KLGA,1500,Scattered clouds,BKN,BR,30.21,KLGA 021131Z 05005KT 4SM BR SCT005 BKN015 BKN250 19/18 A3021 RMK AO2 T01940178,19,18,91,1538479860,4.0,50,Light winds,5,0
2909,KLGA,500,Scattered clouds,BKN,,30.2,KLGA 021107Z COR 07005KT 4SM BKN005 BKN015 BKN250 19/18 A3020 RMK AO2 T01940178,19,18,91,1538478420,4.0,70,Light winds,5,0
2910,KLGA,700,Scattered clouds,BKN,BR,30.2,KLGA 021051Z 06006KT 3SM BR SCT005 BKN007 OVC016 19/18 A3020 RMK AO2 SLP228 T01940178,19,18,91,1538477460,3.0,60,Light winds,6,0
2911,KLGA,500,Scattered clouds,BKN,,30.21,KLGA 021004Z 06006KT 8SM BKN005 OVC011 19/18 A3021 RMK AO2 T01940178,19,18,91,1538474640,8.0,60,Light winds,6,0
2912,KLGA,600,Scattered clouds,BKN,,30.21,KLGA 020951Z 05006KT 10SM BKN006 OVC019 19/18 A3021 RMK AO2 SLP228 T01940178,19,18,91,1538473860,10.0,50,Light winds,6,0
2913,KLGA,600,Scattered clouds,BKN,,30.21,KLGA 020851Z 05007KT 10SM BKN006 BKN030 OVC036 19/18 A3021 RMK AO2 SLP229 T01940178 55004,19,18,91,1538470260,10.0,50,Light winds,7,0
2914,KLGA,600,Scattered clouds,BKN,,30.21,KLGA 020846Z 05008KT 10SM BKN006 BKN030 OVC036 19/18 A3021 RMK AO2,19,18,94,1538469960,10.0,50,Light winds,8,0
2915,KLGA,3000,Scattered clouds,BKN,,30.21,KLGA 020825Z 04007KT 10SM FEW006 BKN030 OVC055 20/18 A3021 RMK AO2 T02000178,20,18,88,1538468700,10.0,40,Light winds,7,0
2916,KLGA,4400,Scattered clouds,BKN,,29.99,KLGA 030051Z 14004KT 10SM BKN044 BKN050 OVC150 24/20 A2999 RMK AO2 LTG DSNT NW-NE SLP157 OCNL LTGIC DSNT NW-NE CB DSNT NW-NE MOV E T02390200,24,20,80,1538527860,10.0,140,Light winds,4,0
2917,KLGA,10000,Scattered clouds,BKN,,30.01,KLGA 022351Z 16008KT 10SM FEW035 SCT055 BKN100 BKN200 24/20 A3001 RMK AO2 LTG DSNT N AND NE CIG 055 R22 SW SLP163 T02440200 10261 20239 53001,24,20,78,1538524260,10.0,160,Light winds,8,0
2918,KLGA,20000,Overcast skies,OVC,,30.01,KLGA 022251Z 17008KT 10SM FEW030 SCT060 OVC200 24/19 A3001 RMK AO2 LTG DSNT N SLP160 T02440194,24,19,75,1538520660,10.0,170,Light winds,8,0
2919,KLGA,19000,Overcast skies,OVC,,30.0,KLGA 022151Z 17012KT 10SM FEW025 SCT037 OVC190 25/19 A3000 RMK AO2 LTG DSNT NE SLP159 T02500194,25,19,73,1538517060,10.0,170,Windy,12,0
2920,KLGA,4500,Scattered clouds,BKN,,30.01,KLGA 022051Z 18012KT 10SM FEW025 BKN045 BKN190 25/20 A3001 RMK AO2 LTG DSNT N SLP162 T02500200 56024,25,20,75,1538513460,10.0,180,Windy,12,0
2921,KLGA,4500,Scattered clouds,BKN,,30.03,KLGA 021951Z 18012KT 10SM FEW025 BKN045 BKN190 25/20 A3003 RMK AO2 SLP170 T02500200,25,20,75,1538509860,10.0,180,Windy,12,0
2922,KLGA,19000,Scattered clouds,BKN,,30.05,KLGA 021851Z 18012KT 10SM FEW025 SCT036 BKN190 26/20 A3005 RMK AO2 SLP175 T02560200,26,20,73,1538506260,10.0,180,Windy,12,0
2923,KLGA,10000,Scattered clouds,BKN,,30.08,KLGA 021751Z 17012KT 10SM SCT032 BKN100 BKN250 26/19 A3008 RMK AO2 SLP186 T02560194 10261 20200 58030,26,19,71,1538502660,10.0,170,Windy,12,0
2924,KLGA,3200,Scattered clouds,BKN,,30.12,KLGA 021651Z 17013KT 10SM FEW021 BKN032 BKN100 BKN250 25/18 A3012 RMK AO2 SLP198 T02500183,25,18,68,1538499060,10.0,170,Windy,13,0
2925,KLGA,10000,Scattered clouds,BKN,,30.15,KLGA 021551Z 21010G17KT 10SM SCT032 BKN100 BKN250 25/17 A3015 RMK AO2 SLP208 T02500172,25,17,64,1538495460,10.0,210,Light winds,10,17
2926,KLGA,3000,Scattered clouds,BKN,,30.17,KLGA 021451Z 22008KT 10SM BKN030 BKN250 24/17 A3017 RMK AO2 SLP217 T02440167 58013,24,17,64,1538491860,10.0,220,Light winds,8,0
2927,KLGA,25000,Scattered clouds,BKN,,30.19,KLGA 021351Z 21006KT 10SM FEW016 SCT032 BKN250 24/17 A3019 RMK AO2 SLP224 T02390167,24,17,66,1538488260,10.0,210,Light winds,6,0
2928,KLGA,25000,Scattered clouds,FEW,,30.03,KLGA 031251Z 30011KT 10SM FEW250 21/16 A3003 RMK AO2 SLP168 T02060161,21,16,77,1538571060,10.0,300,Windy,11,0
2929,KLGA,22000,Scattered clouds,FEW,,30.02,KLGA 031151Z 27007KT 10SM FEW220 21/16 A3002 RMK AO2 SLP164 70056 T02060161 10206 20194 53008,21,16,77,1538567460,10.0,270,Light winds,7,0
2930,KLGA,5500,Scattered clouds,FEW,,30.0,KLGA 031051Z 24003KT 10SM FEW055 FEW220 19/17 A3000 RMK AO2 SLP159 T01940167,19,17,86,1538563860,10.0,240,Calm winds,3,0
2931,KLGA,20000,Scattered clouds,SCT,,30.0,KLGA 030951Z 24005KT 10SM FEW055 SCT200 19/17 A3000 RMK AO2 SLP159 T01940167,19,17,86,1538560260,10.0,240,Light winds,5,0
2932,KLGA,25000,Scattered clouds,SCT,,29.99,KLGA 030851Z 23005KT 10SM SCT250 19/17 A2999 RMK AO2 SLP156 T01940167 53001,19,17,86,1538556660,10.0,230,Light winds,5,0
2933,KLGA,7000,Scattered clouds,BKN,,29.98,KLGA 030751Z 21006KT 10SM BKN070 BKN200 19/17 A2998 RMK AO2 SLP152 T01940167,19,17,86,1538553060,10.0,210,Light winds,6,0
2934,KLGA,7500,Scattered clouds,BKN,,29.98,KLGA 030651Z 26010KT 10SM BKN075 BKN090 BKN240 20/16 A2998 RMK AO2 SLP150 T02000161,20,16,80,1538549460,10.0,260,Light winds,10,0
2935,KLGA,24000,Scattered clouds,BKN,,29.99,KLGA 030551Z 23006KT 10SM FEW070 SCT110 BKN240 19/17 A2999 RMK AO2 SLP154 60056 T01940172 10250 20194 55013,19,17,88,1538545860,10.0,230,Light winds,6,0
2936,KLGA,24000,Scattered clouds,BKN,,29.98,KLGA 030451Z 19007KT 10SM SCT046 SCT120 BKN240 19/17 A2998 RMK AO2 LTG DSNT SE RAE44 TSE12 PRESFR SLP151 P0007 T01940172 402610194,19,17,88,1538542260,10.0,190,Light winds,7,0
2937,KLGA,9500,Raining,BKN,RA,29.98,KLGA 030412Z 18008KT 10SM RA BKN095 OVC110 20/17 A2998 RMK AO2 LTG DSNT SE AND S TSE12 P0006 T02000172,20,17,85,1538539920,10.0,180,Light winds,8,0
2938,KLGA,9500,Thunderstorms,BKN,TSRA,30.01,KLGA 030351Z 26010KT 6SM TSRA FEW065CB BKN095 OVC120 20/17 A3001 RMK AO2 LTG DSNT ALQDS SLP163 OCNL LTGICCC OHD-E-S TS OHD-E-S MOV SE P0016 T02000167,20,17,83,1538538660,6.0,260,Light winds,10,0
2939,KLGA,3200,Thunderstorms,BKN,TSRA,30.03,KLGA 030251Z 26012G15KT 4SM TSRA FEW020 BKN032CB OVC080 20/17 A3003 RMK AO2 WSHFT 0210 LTG DSNT ALQDS RAB19 SLP168 CONS LTGICCC OHD-W-N-E TS OHD-W-N-E MOV E P0033 60033 T02000172 53005,20,17,85,1538535060,4.0,260,Windy,12,15
2940,KLGA,25000,Scattered clouds,BKN,,30.08,KLGA 040051Z 33007KT 10SM FEW040 FEW060 BKN250 21/14 A3008 RMK AO2 SLP185 T02110144,21,14,68,1538614260,10.0,330,Light winds,7,0
2941,KLGA,25000,Scattered clouds,BKN,,30.06,KLGA 032351Z 33009KT 10SM FEW037 FEW045 FEW060 BKN250 22/14 A3006 RMK AO2 SLP180 T02170144 10250 20217 53011,22,14,66,1538610660,10.0,330,Light winds,9,0
2942,KLGA,4400,Scattered clouds,SCT,,30.04,KLGA 032251Z 33006KT 10SM FEW037 SCT044 SCT060 SCT250 23/15 A3004 RMK AO2 SLP172 T02280150,23,15,64,1538607060,10.0,330,Light winds,6,0
2943,KLGA,3700,Scattered clouds,SCT,,30.04,KLGA 032151Z 34007KT 10SM SCT037 SCT055 SCT250 24/14 A3004 RMK AO2 SLP172 T02390144,24,14,58,1538603460,10.0,340,Light winds,7,0
2944,KLGA,3700,Scattered clouds,SCT,,30.03,KLGA 032051Z 35007KT 10SM SCT037 SCT055 SCT250 24/14 A3003 RMK AO2 SLP169 T02390139 53003,24,14,56,1538599860,10.0,350,Light winds,7,0
2945,KLGA,3700,Scattered clouds,SCT,,30.02,KLGA 031951Z 32009KT 10SM SCT037 SCT055 SCT250 24/14 A3002 RMK AO2 SLP166 T02440144,24,14,56,1538596260,10.0,320,Light winds,9,0
2946,KLGA,3700,Scattered clouds,SCT,,30.02,KLGA 031851Z 31009KT 10SM SCT037 SCT055 SCT250 25/15 A3002 RMK AO2 SLP167 T02500150,25,15,56,1538592660,10.0,310,Light winds,9,0
2947,KLGA,3700,Scattered clouds,SCT,,30.02,KLGA 031751Z 31009KT 10SM SCT037 SCT250 23/14 A3002 RMK AO2 SLP167 T02330144 10244 20206 58005,23,14,60,1538589060,10.0,310,Light winds,9,0
2948,KLGA,3400,Scattered clouds,FEW,,30.03,KLGA 031651Z 33005KT 10SM FEW034 FEW250 23/14 A3003 RMK AO2 SLP168 T02330144,23,14,60,1538585460,10.0,330,Light winds,5,0
2949,KLGA,3000,Scattered clouds,SCT,,30.04,KLGA 031551Z 32011KT 10SM SCT030 23/15 A3004 RMK AO2 SLP171 T02330150,23,15,62,1538581860,10.0,320,Windy,11,0
2950,KLGA,3000,Scattered clouds,FEW,,30.04,KLGA 031451Z 32012KT 10SM FEW030 FEW250 22/16 A3004 RMK AO2 SLP172 T02220156 51008,22,16,68,1538578260,10.0,320,Windy,12,0
2951,KLGA,3000,Scattered clouds,FEW,,30.03,KLGA 031351Z 31010KT 10SM FEW030 FEW250 22/16 A3003 RMK AO2 SLP168 T02170156,22,16,70,1538574660,10.0,310,Light winds,10,0
