,ident,aircrafttype,filed_ete,filed_time,filed_departuretime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,route,actualdeparturetime,estimatedarrivaltime,actualarrivaltime,diverted,origin,destination,originName,originCity,destinationName,destinationCity
JIA5227,JIA5227,CRJ9,01:30:00,1538438844,1538434500,448,,360,3650N/08237W MACES VINNE BRAVE EXARR,1538435103,1538441447,1538441375,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:50:00,1538112349,1538348100,447,,360,JOJJO3 DOOGE FLM MACES VINNE BRAVE EXARR,1538347800,1538353613,1538353660,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:37:00,1538262856,1538261700,440,,360,JOJJO3 DOOGE FLM MACES VINNE BRAVE EXARR,1538261669,1538267337,1538267337,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:31:00,1538177826,1538175300,445,,360,KONGO221045 VINNE BRAVE EXARR,1538176442,1538182096,1538182096,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:50:00,1537853144,1538088900,446,,360,WEAZL3 CLAWD HNN MACES VINNE BRAVE EXARR,1538092968,1538099296,1538099296,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,02:54:00,1537766745,1538002500,444,,340,BOBZY3 BOBZY BRAYN REWET VXV IIU J89 MACES VINNE BRAVE EXARR,1538006292,1538012194,1538012049,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:27:00,1537918516,1537916100,444,,380,DACOS083015 MACES VINNE BRAVE EXARR,1537916074,1537922158,1537922158,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:27:00,1537830890,1537829700,444,,360,KONGO222044 FLM MACES VINNE BRAVE EXARR,1537829550,1537835203,1537835255,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:50:00,1537593960,1537828740,344,,170,LILLS1 LILLS V296 FAY,-1,-1,-1,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:29:00,1537747016,1537743300,445,,360,3959N/08640W VINNE BRAVE EXARR,1537743295,1537749096,1537749096,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:30:00,1537658323,1537656900,444,,380,SOT083054 MACES VINNE BRAVE EXARR,1537657279,1537663462,1537663195,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:29:00,1537574443,1537570500,439,,340,WEAZL3 CLAWD HNN OKK,1537573254,1537579506,1537579473,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5227,JIA5227,CRJ9,01:50:00,1537248369,1537484100,443,,360,JOJJO3 DOOGE FLM MACES VINNE BRAVE EXARR,1537484758,1537490584,1537490398,,KCLT,KMKE,Charlotte/Douglas Intl,"Charlotte, NC",General Mitchell Intl,"Milwaukee, WI"
JIA5636,JIA5636,CRJ7,00:42:00,1538371563,1538611680,174,,0,,0,1538614200,0,,KAGS,KCLT,Augusta Regional,"Augusta, GA",Charlotte/Douglas Intl,"Charlotte, NC"
JIA5636,JIA5636,CRJ7,00:46:00,1538371563,1538606040,159,,0,,0,1538608800,0,,KCLT,KAGS,Charlotte/Douglas Intl,"Charlotte, NC",Augusta Regional,"Augusta, GA"
JIA5636,JIA5636,CRJ7,00:42:00,1538285154,1538525280,354,,190,PONZE BANKR2,0,1538527800,0,,KAGS,KCLT,Augusta Regional,"Augusta, GA",Charlotte/Douglas Intl,"Charlotte, NC"
JIA5636,JIA5636,CRJ7,00:46:00,1538285154,1538519640,355,,160,BEAVY4 GANDT,0,1538522400,0,,KCLT,KAGS,Charlotte/Douglas Intl,"Charlotte, NC",Augusta Regional,"Augusta, GA"
JIA5636,JIA5636,CRJ2,00:27:00,1538198744,1538438880,349,,190,PONZE BANKR2,1538437560,1538439566,1538439566,,KAGS,KCLT,Augusta Regional,"Augusta, GA",Charlotte/Douglas Intl,"Charlotte, NC"
JIA5636,JIA5636,CRJ2,00:46:00,1538198744,1538433240,352,,160,BEAVY4 GANDT,1538433240,1538434799,1538434799,,KCLT,KAGS,Charlotte/Douglas Intl,"Charlotte, NC",Augusta Regional,"Augusta, GA"
JIA5636,JIA5636,CRJ2,00:42:00,1538112349,1538352480,355,,190,PONZE BANKR2,1538352314,1538354024,1538354024,,KAGS,KCLT,Augusta Regional,"Augusta, GA",Charlotte/Douglas Intl,"Charlotte, NC"
JIA5636,JIA5636,CRJ2,00:24:00,1538112349,1538346840,351,,160,BEAVY4 GANDT,1538347260,1538348998,1538348998,,KCLT,KAGS,Charlotte/Douglas Intl,"Charlotte, NC",Augusta Regional,"Augusta, GA"
JIA5636,JIA5636,CRJ7,00:41:00,1538025953,1538266140,340,,190,PONZE BANKR2,1538266226,1538268065,1538268065,,KAGS,KCLT,Augusta Regional,"Augusta, GA",Charlotte/Douglas Intl,"Charlotte, NC"
JIA5636,JIA5636,CRJ7,00:45:00,1538025953,1538260440,355,,160,BEAVY4 GANDT,1538261640,1538263625,1538263625,,KCLT,KAGS,Charlotte/Douglas Intl,"Charlotte, NC",Augusta Regional,"Augusta, GA"
JIA5636,JIA5636,CRJ2,00:25:00,1537939555,1538179680,364,,230,IRQ CHPTR2,1538182200,1538184720,1538184720,,KAGS,KCLT,Augusta Regional,"Augusta, GA",Charlotte/Douglas Intl,"Charlotte, NC"
JIA5636,JIA5636,CRJ2,00:46:00,1537939555,1538174040,373,,160,KER2 ANDYS IRQ,1538176680,1538178497,1538178497,,KCLT,KAGS,Charlotte/Douglas Intl,"Charlotte, NC",Augusta Regional,"Augusta, GA"
JIA5636,JIA5636,CRJ7,00:29:00,1537853144,1538093280,354,,190,PONZE BANKR2,1538092540,1538094420,1538094420,,KAGS,KCLT,Augusta Regional,"Augusta, GA",Charlotte/Douglas Intl,"Charlotte, NC"
JIA5636,JIA5636,CRJ7,00:46:00,1537853144,1538087640,352,,160,BEAVY4 GANDT,1538087719,1538089516,1538089516,,KCLT,KAGS,Charlotte/Douglas Intl,"Charlotte, NC",Augusta Regional,"Augusta, GA"
JIA5636,JIA5636,CRJ7,00:42:00,1537766745,1538006880,353,,190,PONZE BANKR2,-1,-1,-1,,KAGS,KCLT,Augusta Regional,"Augusta, GA",Charlotte/Douglas Intl,"Charlotte, NC"
SWA4827,SWA4827,B738,04:05:00,1538266220,1538263800,459,,360,ORD224019 MONNY JORDY ONL J151 BIL J136 MLP GLASR1,1538265361,1538280156,1538280156,,KMDW,KSEA,Chicago Midway Intl,"Chicago, IL",Seattle-Tacoma Intl,"Seattle, WA"
SWA4827,SWA4827,B738,01:48:00,1538252795,1538252100,456,,370,LURIC6 HAWES SUTTN FAM PHEEB ENDEE4,1538251913,1538258703,1538258703,,KHOU,KMDW,William P Hobby,"Houston, TX",Chicago Midway Intl,"Chicago, IL"
SWA4827,SWA4827,B738,02:50:00,1538236997,1538235900,457,,370,MZB355044 BLH KA21M SSO ELP FST J138 SAT BELLR3,1538236057,1538246394,1538246394,,KLAX,KHOU,Los Angeles Intl,"Los Angeles, CA",William P Hobby,"Houston, TX"
SWA4827,SWA4827,B738,03:56:00,1537662405,1537659000,461,,340,VORIN021017 MONNY JORDY ONL J151 BIL J136 MLP GLASR1,1537661446,1537676080,1537676080,,KMDW,KSEA,Chicago Midway Intl,"Chicago, IL",Seattle-Tacoma Intl,"Seattle, WA"
SWA4827,SWA4827,B738,02:48:00,1537421172,1537647300,465,,350,INDIE6 TPAKK LIT FAM PHEEB ENDEE4,1537650122,1537657212,1537657212,,KHOU,KMDW,William P Hobby,"Houston, TX",Chicago Midway Intl,"Chicago, IL"
SWA4827,SWA4827,B738,02:38:00,1537632179,1537631100,460,,350,SLI210011 WIILD DOTSS2 CNERY BLH J169 TFD J50 ELP J2 FST J138 SAT BELLR3,1537631179,1537641229,1537641229,,KLAX,KHOU,Los Angeles Intl,"Los Angeles, CA",William P Hobby,"Houston, TX"
SWA4059,SWA4059,B737,01:48:00,1538025966,1538264700,452,,380,BACEN BLOKR BEKKI ENL J71 CRELL J71 HUMBO J71 MEM J35 MCB RYTHM4,1538265248,1538272002,1538272002,,KMDW,KMSY,Chicago Midway Intl,"Chicago, IL",New Orleans Intl,"New Orleans, LA"
SWA4059,SWA4059,B737,01:22:00,1538025966,1538255700,454,,380,JHW DJB J60 MAYZE J60 ASHEN BAGEL PANGG3,1538255400,1538260268,1538260268,,KBUF,KMDW,Buffalo Niagara Intl,"Buffalo, NY",Chicago Midway Intl,"Chicago, IL"
SWA4059,SWA4059,B737,02:35:00,1538025966,1538243100,453,,390,ZAPPA4 ZAPPA PERMT AR16 ILM J109 LDN LEONI MIROY WEVEL BUF,1538243160,1538252100,1538252100,,KFLL,KBUF,Fort Lauderdale Intl,"Fort Lauderdale, FL",Buffalo Niagara Intl,"Buffalo, NY"
SWA4059,SWA4059,B737,01:50:00,1537421172,1537659900,452,,400,BACEN BLOKR BEKKI ENL J71 MEM J35 MCB RYTHM4,1537660330,1537666899,1537666899,,KMDW,KMSY,Chicago Midway Intl,"Chicago, IL",New Orleans Intl,"New Orleans, LA"
SWA4059,SWA4059,B737,01:20:00,1537421172,1537650900,466,,340,JHW DJB J60 ASHEN BAGEL PANGG3,1537650360,1537655177,1537655177,,KBUF,KMDW,Buffalo Niagara Intl,"Buffalo, NY",Chicago Midway Intl,"Chicago, IL"
SWA4059,SWA4059,B737,02:35:00,1537421172,1537638300,451,,390,ZAPPA4 ZAPPA PERMT AR16 ILM J109 FAK J109 LDN LEONI MIROY WEVEL BUF,1537638339,1537647250,1537647250,,KFLL,KBUF,Fort Lauderdale Intl,"Fort Lauderdale, FL",Buffalo Niagara Intl,"Buffalo, NY"
SWA4254,SWA4254,B737,02:31:00,1538025966,1538262300,457,,380,PEKUE PIPPN ELYNA BACNN J18 GCK TAMEY SNDIA3,1538265073,1538274002,1538274002,,KMDW,KABQ,Chicago Midway Intl,"Chicago, IL",Albuquerque Intl Sunport,"Albuquerque, NM"
SWA4254,SWA4254,B737,01:06:00,1538025966,1538253900,461,,320,BSV MAYZE J60 ASHEN BAGEL PANGG3,1538256660,1538260516,1538260516,,KPIT,KMDW,Pittsburgh Intl,"Pittsburgh, PA",Chicago Midway Intl,"Chicago, IL"
SWA4254,SWA4254,B737,02:08:00,1538025966,1538242500,448,,390,LNDRE4 LOOSE MEM BWG HNN FEWGA4,1538245549,1538253070,1538253070,,KDAL,KPIT,Dallas Love Field,"Dallas, TX",Pittsburgh Intl,"Pittsburgh, PA"
SWA4254,SWA4254,B737,01:15:00,1538025966,1538236200,444,,290,ALAMO2 AGJ DITSY BACHR4,1538238720,1538241663,1538241663,,KSAT,KDAL,San Antonio Intl,"San Antonio, TX",Dallas Love Field,"Dallas, TX"
SWA4254,SWA4254,B737,02:40:00,1537421172,1537657500,458,,360,PEKUE PIPPN ELYNA BACNN J18 GCK TAMEY SNDIA3,1537658580,1537667700,1537667700,,KMDW,KABQ,Chicago Midway Intl,"Chicago, IL",Albuquerque Intl Sunport,"Albuquerque, NM"
SWA4254,SWA4254,B737,01:05:00,1537421172,1537649100,465,,320,BSV MAYZE J60 ASHEN BAGEL PANGG3,1537649460,1537653449,1537653449,,KPIT,KMDW,Pittsburgh Intl,"Pittsburgh, PA",Chicago Midway Intl,"Chicago, IL"
SWA4254,SWA4254,B737,02:12:00,1537421172,1537637700,452,,390,EMMTT4 LOOSE MEM BWG HNN FEWGA4,1537638600,1537646100,1537646100,,KDAL,KPIT,Dallas Love Field,"Dallas, TX",Pittsburgh Intl,"Pittsburgh, PA"
SWA4254,SWA4254,B737,00:39:00,1537421172,1537631400,453,,290,ALAMO2 AGJ DITSY DRYYE2,1537632780,1537635355,1537635355,,KSAT,KDAL,San Antonio Intl,"San Antonio, TX",Dallas Love Field,"Dallas, TX"
N330PE,N330PE,BE9L,,1538435076,1538435076,0,,0,,1538435076,1538437038,1538436921,,KJMS,KGFK,Jamestown Rgnl,"Jamestown, ND",Grand Forks Intl,"Grand Forks, ND"
N330PE,N330PE,BE9L,00:41:00,1538427480,1538432700,199,,0,,1538432760,1538434804,1538435059,,KATY,KJMS,Watertown Rgnl,"Watertown, SD",Jamestown Rgnl,"Jamestown, ND"
N330PE,N330PE,BE9L,00:39:00,1538408305,1538413140,262,,150,,1538428560,1538431232,1538431360,,KJMS,KATY,Jamestown Rgnl,"Jamestown, ND",Watertown Rgnl,"Watertown, SD"
N330PE,N330PE,BE9L,00:23:00,1538403097,1538405100,247,,90,FAR275056,0,1538404260,1538404260,,KJMS,KGFK,Jamestown Rgnl,"Jamestown, ND",Grand Forks Intl,"Grand Forks, ND"
N330PE,N330PE,BE9L,00:25:00,1538408304,1538401500,244,,80,,-1,-1,-1,,KGFK,KJMS,Grand Forks Intl,"Grand Forks, ND",Jamestown Rgnl,"Jamestown, ND"
N330PE,N330PE,BE9L,00:20:00,1538399340,1538401500,242,,70,,-1,-1,-1,,KDVL,KJMS,Devils Lake Rgnl,"Devils Lake, ND",Jamestown Rgnl,"Jamestown, ND"
N330PE,N330PE,BE9L,00:23:00,1538409599,1538401500,247,,90,,-1,-1,-1,,KBIS,KJMS,Bismarck Muni,"Bismarck, ND",Jamestown Rgnl,"Jamestown, ND"
N330PE,N330PE,BE9L,00:39:00,1538425021,1538401500,259,,140,,1538426160,1538427840,1538427840,,KATY,KJMS,Watertown Rgnl,"Watertown, SD",Jamestown Rgnl,"Jamestown, ND"
N330PE,N330PE,BE9L,00:24:00,1538394665,1538398800,244,,90,FAR264067,1538399700,1538401500,1538402280,,KJMS,KDVL,Jamestown Rgnl,"Jamestown, ND",Devils Lake Rgnl,"Devils Lake, ND"
N330PE,N330PE,BE9L,00:29:00,1538394666,1538396100,244,,70,GFK216045 EVADE,1538396940,1538398740,1538398740,,KGFK,KJMS,Grand Forks Intl,"Grand Forks, ND",Jamestown Rgnl,"Jamestown, ND"
N330PE,N330PE,BE9L,00:25:00,1538394664,1538396100,244,,80,,-1,-1,-1,,KGFK,KJMS,Grand Forks Intl,"Grand Forks, ND",Jamestown Rgnl,"Jamestown, ND"
N330PE,N330PE,BE9L,00:20:00,1538338246,1538343000,242,,70,,1538341924,1538343513,1538343480,,KFAR,KTVF,Hector Intl,"Fargo, ND",Thief River Falls Rgnl,"Thief River Falls, MN"
N330PE,N330PE,BE9L,00:34:00,1538338244,1538340300,262,,150,,1538339930,1538341804,1538341804,,KABR,KFAR,Aberdeen Rgnl,"Aberdeen, SD",Hector Intl,"Fargo, ND"
N330PE,N330PE,BE9L,00:40:00,1538326680,1538335500,244,,80,,1538335200,1538337400,1538337240,,KAXN,KABR,Chandler Field,"Alexandria, MN",Aberdeen Rgnl,"Aberdeen, SD"
N330PE,N330PE,BE9L,00:37:00,1538324411,1538331300,254,,120,,1538332380,1538334433,1538334420,,KGPZ,KAXN,Grand Rapids,"Grand Rapids, MN",Chandler Field,"Alexandria, MN"
SWA2888,SWA2888,B738,03:46:00,1538265464,1538264700,459,,360,ORD206015 MONNY JORDY KP72C BFF J94 BAM MYBAD WADOL2,1538264593,1538279220,1538279220,,KMDW,KRNO,Chicago Midway Intl,"Chicago, IL",Reno/Tahoe Intl,"Reno, NV"
SWA2888,SWA2888,B738,03:42:00,1537663335,1537659900,458,,360,SIMMN204011 MONNY JORDY KP72C BFF J94 BAM MYBAD WADOL2,1537662481,1537675669,1537675669,,KMDW,KRNO,Chicago Midway Intl,"Chicago, IL",Reno/Tahoe Intl,"Reno, NV"
SWA6917,SWA6917,B737,01:35:00,1538025966,1538263500,443,,410,LEWKE GIJ J146 IDEAS J146 CXR EWC JST BOJID2,1538264520,1538269800,1538269800,,KMDW,KPHL,Chicago Midway Intl,"Chicago, IL",Philadelphia Intl,"Philadelphia, PA"
SWA6917,SWA6917,B737,01:26:00,1537660500,1537658700,445,,410,LEWKE GIJ J146 CXR EWC JST BOJID2,1537659697,1537664586,1537664586,,KMDW,KPHL,Chicago Midway Intl,"Chicago, IL",Philadelphia Intl,"Philadelphia, PA"
SWA6606,SWA6606,B737,03:26:00,1538025966,1538264700,452,,380,PEKUE OBENE MONNY IANNA FOD HUTEP KD78Y DDY DERSO KOURT3,1538264496,1538276940,1538277120,,KMDW,KBOI,Chicago Midway Intl,"Chicago, IL",Gowen Field,"Boise, ID"
SWA6606,SWA6606,B737,03:30:00,1537421172,1537659900,454,,380,PEKUE OBENE MONNY IANNA FOD HUTEP KD78Y DDY DERSO KOURT3,1537660900,1537672617,1537672617,,KMDW,KBOI,Chicago Midway Intl,"Chicago, IL",Gowen Field,"Boise, ID"
EJA353,EJA353,E55P,02:18:00,1538424342,1538510760,163,,0,,0,1538519040,0,,KAVQ,KBUR,Marana Rgnl,"Marana, AZ",Bob Hope,"Burbank, CA"
EJA353,EJA353,E55P,01:18:00,1538427311,1538500860,355,,0,,0,1538505540,0,,KRIL,KAVQ,Rifle Garfield County,"Rifle, CO",Marana Rgnl,"Marana, AZ"
EJA353,EJA353,E55P,00:30:00,1538337010,1538417160,372,,0,,-1,-1,-1,,KBNA,KATL,Nashville Intl,"Nashville, TN",Hartsfield-Jackson Intl,"Atlanta, GA"
EJA353,EJA353,E55P,00:54:00,1538306410,1538366760,336,,0,,-1,-1,-1,,KLIT,M54,Clinton National,"Little Rock, AR",Lebanon Muni,"Lebanon, TN"
EJA353,EJA353,,00:52:00,1538333531,1538354700,324,,0,,-1,-1,-1,,KLIT,KBNA,Clinton National,"Little Rock, AR",Nashville Intl,"Nashville, TN"
EJA353,EJA353,E55P,02:14:00,1538348381,1538343360,426,,400,LESME TUL PER GCK J28 PUB ELWAY DBL RIL,1538347428,1538355480,1538355480,,KLIT,KRIL,Clinton National,"Little Rock, AR",Rifle Garfield County,"Rifle, CO"
EJA353,EJA353,E55P,01:06:00,1538342107,1538341560,436,,360,TTH246024 VHP246078 ENL ARG J137 LIT,1538341260,1538345310,1538345310,,KCFJ,KLIT,Crawfordsville Rgnl,"Crawfordsville, IN",Clinton National,"Little Rock, AR"
EJA353,EJA353,E55P,00:54:00,1538244342,1538330580,423,,280,APE VHP,1538332260,1538335655,1538335622,,KYNG,KCFJ,Youngstown-Warren Rgnl,"Youngstown/Warren, OH",Crawfordsville Rgnl,"Crawfordsville, IN"
EJA353,EJA353,E55P,00:26:00,1538188541,1538274960,290,,180,PSB,1538280799,1538282569,1538282536,,KUNV,KYNG,University Park Airport,"State College, PA",Youngstown-Warren Rgnl,"Youngstown/Warren, OH"
EJA353,EJA353,E55P,01:02:00,1538265213,1538264160,397,,410,LEWKE GIJ J146 CXR YNG PSB,1538264402,1538268493,1538268493,,KMDW,KUNV,Chicago Midway Intl,"Chicago, IL",University Park Airport,"State College, PA"
EJA353,EJA353,E55P,01:18:00,1538177740,1538264160,353,,0,,-1,-1,-1,,KORD,KUNV,Chicago O'Hare Intl,"Chicago, IL",University Park Airport,"State College, PA"
EJA353,EJA353,E55P,00:54:00,1538164209,1538181360,445,,300,ROD FWA PANGG3,1538185834,1538189007,1538189007,,KCMH,KMDW,John Glenn Columbus Intl Airport,"Columbus, OH",Chicago Midway Intl,"Chicago, IL"
EJA353,EJA353,E55P,00:45:00,1538105409,1538170920,388,,220,PSB AIR BREMN5,1538169441,1538172416,1538172416,,KUNV,KCMH,University Park Airport,"State College, PA",John Glenn Columbus Intl Airport,"Columbus, OH"
EJA353,EJA353,E55P,00:47:00,1538076942,1538163360,410,,260,WAIKS ORF290 KELLE FAK GVE MRB THS,1538162139,1538165617,1538165617,,KCPK,KUNV,Chesapeake Rgnl,"Norfolk, VA",University Park Airport,"State College, PA"
EJA353,EJA353,E55P,00:30:00,1538069140,1538155440,324,,0,,-1,-1,-1,,KGED,KHPN,Delaware Coastal,"Georgetown, DE",Westchester County,"White Plains, NY"
SWA612,SWA612,B737,04:14:00,1538025966,1538263800,453,,380,PEKUE PIPPN ELYNA STJ HLC HGO HBU J28 MLF J80 ILC TATOO MONOH OAKES2,1538264340,1538279460,1538279460,,KMDW,KOAK,Chicago Midway Intl,"Chicago, IL",Metropolitan Oakland Intl,"Oakland, CA"
SWA612,SWA612,B737,04:10:00,1537421172,1537659000,454,,380,PEKUE OBENE MONNY JORDY KP72E KD69A SNY BQZ DTA TATOO MONOH OAKES2,1537660311,1537674720,1537674720,,KMDW,KOAK,Chicago Midway Intl,"Chicago, IL",Metropolitan Oakland Intl,"Oakland, CA"
SWA4492,SWA4492,B737,01:05:00,1538025966,1538264700,453,,380,PEKUE OBENE DSM LANTK1,1538264220,1538268278,1538268278,,KMDW,KOMA,Chicago Midway Intl,"Chicago, IL",Eppley Airfield,"Omaha, NE"
SWA4492,SWA4492,B737,01:05:00,1537421172,1537659900,458,,340,PEKUE OBENE DSM LANTK1,1537660509,1537664220,1537664220,,KMDW,KOMA,Chicago Midway Intl,"Chicago, IL",Eppley Airfield,"Omaha, NE"
SWA3795,SWA3795,B738,03:48:00,1538264931,1538262900,458,,360,VORIN056024 CIM J96 DRK HIPPI GABBL HLYWD1,1538264090,1538277911,1538277911,,KMDW,KLAX,Chicago Midway Intl,"Chicago, IL",Los Angeles Intl,"Los Angeles, CA"
SWA3795,SWA3795,B738,03:49:00,1537660203,1537658100,460,,340,PEKUE PIPPN ROTTN KP63E KD57A KD48U JASSE Q90 DNERO ANJLL4,1537659315,1537672911,1537672911,,KMDW,KLAX,Chicago Midway Intl,"Chicago, IL",Los Angeles Intl,"Los Angeles, CA"
SWA2934,SWA2934,B737,00:50:00,1538025966,1538263200,441,,230,EARND ELANR CEGRM5,1538263860,1538266200,1538266200,,KMDW,KCVG,Chicago Midway Intl,"Chicago, IL",Cincinnati/Northern Kentucky International Airport,"Hebron, KY"
SWA2934,SWA2934,B737,01:50:00,1538025966,1538252100,447,,410,SWTSR3 MLC SGF MAGOO ENDEE4,1538252100,1538258282,1538258282,,KDAL,KMDW,Dallas Love Field,"Dallas, TX",Chicago Midway Intl,"Chicago, IL"
SWA2934,SWA2934,B737,01:20:00,1537421172,1537658400,411,,230,EARND ELANR CEGRM5,1537660352,1537663260,1537663260,,KMDW,KCVG,Chicago Midway Intl,"Chicago, IL",Cincinnati/Northern Kentucky International Airport,"Hebron, KY"
SWA2934,SWA2934,B737,02:05:00,1537421172,1537647300,453,,390,ESNYE4 MLC SGF MAGOO ENDEE4,1537649340,1537655339,1537655339,,KDAL,KMDW,Dallas Love Field,"Dallas, TX",Chicago Midway Intl,"Chicago, IL"
SWA6972,SWA6972,B737,01:15:00,1538025966,1538269200,451,,400,JAHNY5 MAP FSM CAMAL HIBIL3,1538268857,1538273433,1538273433,,KSTL,KDAL,St Louis Lambert Intl,"St Louis, MO",Dallas Love Field,"Dallas, TX"
SWA6972,SWA6972,B737,00:50:00,1538025966,1538262900,435,,260,BACEN BLOKR RBS AARCH2,1538263560,1538266132,1538266132,,KMDW,KSTL,Chicago Midway Intl,"Chicago, IL",St Louis Lambert Intl,"St Louis, MO"
SWA6972,SWA6972,B737,01:52:00,1538025966,1538250600,449,,400,NEWEL J60 DOOTH J60 TYSUN J60 ASHEN BAGEL PANGG3,1538250900,1538257749,1538257749,,KLGA,KMDW,LaGuardia,"New York, NY",Chicago Midway Intl,"Chicago, IL"
SWA6972,SWA6972,B737,01:23:00,1537421172,1537664400,456,,400,JAHNY5 MAP FSM CAMAL CRIKT1,1537665642,1537670556,1537670556,,KSTL,KDAL,St Louis Lambert Intl,"St Louis, MO",Dallas Love Field,"Dallas, TX"
SWA6972,SWA6972,B737,00:52:00,1537421172,1537658100,426,,240,BACEN BLOKR RBS AARCH2,1537660570,1537663081,1537663081,,KMDW,KSTL,Chicago Midway Intl,"Chicago, IL",St Louis Lambert Intl,"St Louis, MO"
SWA6972,SWA6972,B737,02:15:00,1537421172,1537645800,461,,360,NEWEL J60 ASHEN BAGEL PANGG3,1537649146,1537655911,1537655911,,KLGA,KMDW,LaGuardia,"New York, NY",Chicago Midway Intl,"Chicago, IL"
SWA2685,SWA2685,B738,03:11:00,1538264264,1538262900,459,,360,ORD201014 MONNY JORDY KP72C BFF OCS NORDK5,1538263466,1538274500,1538274500,,KMDW,KSLC,Chicago Midway Intl,"Chicago, IL",Salt Lake City Intl,"Salt Lake City, UT"
SWA2685,SWA2685,B38M,02:59:00,1537660657,1537658100,459,,360,PEKUE OBENE MONNY JORDY KP72C BFF OCS NORDK5,1537659643,1537669871,1537669871,,KMDW,KSLC,Chicago Midway Intl,"Chicago, IL",Salt Lake City Intl,"Salt Lake City, UT"
SWA6808,SWA6808,B737,02:12:00,1538264243,1538263200,448,,400,RBS307018 FSM WINDU SEWZY4,1538263365,1538271291,1538271291,,KMDW,KAUS,Chicago Midway Intl,"Chicago, IL",Austin-Bergstrom Intl,"Austin, TX"
SWA6808,SWA6808,B737,02:15:00,1537421172,1537658400,452,,400,ACITO ADELL ARLYN STL FSM WINDU SEWZY4,1537660020,1537668339,1537668339,,KMDW,KAUS,Chicago Midway Intl,"Chicago, IL",Austin-Bergstrom Intl,"Austin, TX"
UAL952,UAL952,B772,08:15:00,1538371577,1538608800,477,,0,,0,1538638500,0,,KORD,EDDM,Chicago O'Hare Intl,"Chicago, IL",Munich Int'l,Munich
UAL952,UAL952,B77L,08:15:00,1538268023,1538522400,480,,350,RAYNR BRTMN DNIKA TAAYZ PETTY PECOK ASP YVV YXI ANCER N625A LOMSI NATV KESIX MIMKU REMSI L603 BELOX BUKUT L603 LAMSO UL603 TESGA UZ729 BOMBI T104 ANORA,0,1538552100,0,,KORD,EDDM,Chicago O'Hare Intl,"Chicago, IL",Munich Int'l,Munich
UAL952,UAL952,B772,07:43:00,1538437278,1538436000,472,,310,EBAKE WISMO POSTS PADDE SVM YXI CEFOU N389B ALLRY NATX KOKIB LIFFY Q37 MALUD UL975 WAL M16 DOLAS L603 LAMSO UL603 TESGA UZ729 BOMBI T104 ANORA,1538436312,1538464140,0,,KORD,EDDM,Chicago O'Hare Intl,"Chicago, IL",Munich Int'l,Munich
UAL952,UAL952,B772,07:37:00,1538351825,1538349600,479,,350,BAE124036 PECOK ASP YXI BAREE N505A RIKAL NATX NETKI NIBOG SOSIM UL15 BIG UL9 KONAN UL607 AMASI UM149 BOMBI T104 ANORA,1538350798,1538378100,1538378100,,KORD,EDDM,Chicago O'Hare Intl,"Chicago, IL",Munich Int'l,Munich
UAL952,UAL952,B772,07:36:00,1538266416,1538263200,480,,350,ORD007029 PETTY PECOK ASP YXI BAREE N561A NEEKO NATW BEXET LIFFY Q37 MALUD UL975 WAL M16 DOLAS L603 LAMSO UL603 EVELI UL19 TULIP GMH UL603 TESGA UZ729 BOMBI T104 ANORA,1538265333,1538292540,1538292540,,KORD,EDDM,Chicago O'Hare Intl,"Chicago, IL",Munich Int'l,Munich
